NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker0,8,bestfit,MinMin
domain4_worker1,8,bestfit,MinMin
domain4_worker2,8,bestfit,MinMin
domain4_worker3,8,bestfit,MinMin
domain4_worker4,8,bestfit,MinMin
domain4_worker5,8,bestfit,MinMin
domain4_worker6,8,bestfit,MinMin
domain4_worker7,8,bestfit,MinMin
domain4_worker8,8,bestfit,MinMin
domain4_worker9,8,bestfit,MinMin
domain4_worker10,8,bestfit,MinMin
domain4_worker11,8,bestfit,MinMin
domain4_worker12,8,bestfit,MinMin
domain4_worker13,8,bestfit,MinMin
domain4_worker14,8,bestfit,MinMin
domain4_worker15,8,bestfit,MinMin
domain4_worker16,8,bestfit,MinMin
domain4_worker17,8,bestfit,MinMin
domain4_worker18,8,bestfit,MinMin
domain4_worker19,8,bestfit,MinMin
domain4_worker20,8,bestfit,MinMin
domain4_worker21,8,bestfit,MinMin
domain4_worker22,8,bestfit,MinMin
domain4_worker23,8,bestfit,MinMin
domain4_worker24,8,bestfit,MinMin
