NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain6_worker0,16,bestfit,MinMin
domain6_worker1,16,bestfit,MinMin
domain6_worker2,16,bestfit,MinMin
domain6_worker3,16,bestfit,MinMin
domain6_worker4,16,bestfit,MinMin
domain6_worker5,16,bestfit,MinMin
domain6_worker6,16,bestfit,MinMin
domain6_worker7,16,bestfit,MinMin
domain6_worker8,16,bestfit,MinMin
domain6_worker9,16,bestfit,MinMin
domain6_worker10,16,bestfit,MinMin
domain6_worker11,16,bestfit,MinMin
domain6_worker12,16,bestfit,MinMin
domain6_worker13,16,bestfit,MinMin
domain6_worker14,16,bestfit,MinMin
domain6_worker15,16,bestfit,MinMin
domain6_worker16,16,bestfit,MinMin
domain6_worker17,16,bestfit,MinMin
