NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain5_worker0_r,12,worstfit,MinMin
domain5_worker1_r,12,worstfit,MinMin
domain5_worker2_r,12,worstfit,MinMin
domain5_worker3_r,12,worstfit,MinMin
domain5_worker4_r,12,worstfit,MinMin
domain5_worker5_r,12,worstfit,MinMin
domain5_worker6_r,12,worstfit,MinMin
domain5_worker7_r,12,worstfit,MinMin
domain5_worker8_r,12,worstfit,MinMin
domain5_worker9_r,12,worstfit,MinMin
domain5_worker10_r,12,worstfit,MinMin
domain5_worker11_r,12,worstfit,MinMin
domain5_worker12_r,12,worstfit,MinMin
domain5_worker13_r,12,worstfit,MinMin
domain5_worker14_r,12,worstfit,MinMin
domain5_worker15_r,12,worstfit,MinMin
domain5_worker16_r,12,worstfit,MinMin
domain5_worker17_r,12,worstfit,MinMin
domain5_worker18_r,12,worstfit,MinMin
domain5_worker19_r,12,worstfit,MinMin
domain5_worker20_r,12,worstfit,MinMin
domain5_worker21_r,12,worstfit,MinMin
domain5_worker22_r,12,worstfit,MinMin
domain5_worker23_r,12,worstfit,MinMin
domain5_worker24_r,12,worstfit,MinMin
domain5_worker25_r,12,worstfit,MinMin
domain5_worker26_r,12,worstfit,MinMin
domain5_worker27_r,12,worstfit,MinMin
domain5_worker28_r,12,worstfit,MinMin
domain5_worker29_r,12,worstfit,MinMin
domain5_worker30_r,12,worstfit,MinMin
domain5_worker31_r,12,worstfit,MinMin
domain5_worker32_r,12,worstfit,MinMin
domain5_worker33_r,12,worstfit,MinMin
