NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain1_worker0_r,20,bestfit,MinMin
domain1_worker1_r,20,bestfit,MinMin
domain1_worker2_r,20,bestfit,MinMin
domain1_worker3_r,20,bestfit,MinMin
domain1_worker4_r,20,bestfit,MinMin
domain1_worker5_r,20,bestfit,MinMin
domain1_worker6_r,20,bestfit,MinMin
domain1_worker7_r,20,bestfit,MinMin
domain1_worker8_r,20,bestfit,MinMin
domain1_worker9_r,20,bestfit,MinMin
domain1_worker10_r,20,bestfit,MinMin
domain1_worker11_r,20,bestfit,MinMin
domain1_worker12_r,20,bestfit,MinMin
domain1_worker13_r,20,bestfit,MinMin
domain1_worker14_r,20,bestfit,MinMin
domain1_worker15_r,20,bestfit,MinMin
domain1_worker16_r,20,bestfit,MinMin
domain1_worker17_r,20,bestfit,MinMin
domain1_worker18_r,20,bestfit,MinMin
domain1_worker19_r,20,bestfit,MinMin
domain1_worker20_r,20,bestfit,MinMin
