NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain9_worker0_r,12,bestfit,MinMin
domain9_worker1_r,12,bestfit,MinMin
domain9_worker2_r,12,bestfit,MinMin
domain9_worker3_r,12,bestfit,MinMin
domain9_worker4_r,12,bestfit,MinMin
domain9_worker5_r,12,bestfit,MinMin
domain9_worker6_r,12,bestfit,MinMin
domain9_worker7_r,12,bestfit,MinMin
domain9_worker8_r,12,bestfit,MinMin
domain9_worker9_r,12,bestfit,MinMin
domain9_worker10_r,12,bestfit,MinMin
domain9_worker11_r,12,bestfit,MinMin
domain9_worker12_r,12,bestfit,MinMin
