NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain9_worker0_r,12,bestfit,MaxMax
domain9_worker1_r,12,bestfit,MaxMax
domain9_worker2_r,12,bestfit,MaxMax
domain9_worker3_r,12,bestfit,MaxMax
domain9_worker4_r,12,bestfit,MaxMax
domain9_worker5_r,12,bestfit,MaxMax
domain9_worker6_r,12,bestfit,MaxMax
domain9_worker7_r,12,bestfit,MaxMax
domain9_worker8_r,12,bestfit,MaxMax
domain9_worker9_r,12,bestfit,MaxMax
domain9_worker10_r,12,bestfit,MaxMax
domain9_worker11_r,12,bestfit,MaxMax
domain9_worker12_r,12,bestfit,MaxMax
domain9_worker13_r,12,bestfit,MaxMax
domain9_worker14_r,12,bestfit,MaxMax
domain9_worker15_r,12,bestfit,MaxMax
domain9_worker16_r,12,bestfit,MaxMax
domain9_worker17_r,12,bestfit,MaxMax
domain9_worker18_r,12,bestfit,MaxMax
domain9_worker19_r,12,bestfit,MaxMax
domain9_worker20_r,12,bestfit,MaxMax
domain9_worker21_r,12,bestfit,MaxMax
domain9_worker22_r,12,bestfit,MaxMax
domain9_worker23_r,12,bestfit,MaxMax
domain9_worker24_r,12,bestfit,MaxMax
domain9_worker25_r,12,bestfit,MaxMax
