NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain6_worker0_r,12,bestfit,MaxMax
domain6_worker1_r,12,bestfit,MaxMax
domain6_worker2_r,12,bestfit,MaxMax
domain6_worker3_r,12,bestfit,MaxMax
domain6_worker4_r,12,bestfit,MaxMax
domain6_worker5_r,12,bestfit,MaxMax
domain6_worker6_r,12,bestfit,MaxMax
domain6_worker7_r,12,bestfit,MaxMax
domain6_worker8_r,12,bestfit,MaxMax
domain6_worker9_r,12,bestfit,MaxMax
domain6_worker10_r,12,bestfit,MaxMax
domain6_worker11_r,12,bestfit,MaxMax
domain6_worker12_r,12,bestfit,MaxMax
domain6_worker13_r,12,bestfit,MaxMax
domain6_worker14_r,12,bestfit,MaxMax
domain6_worker15_r,12,bestfit,MaxMax
domain6_worker16_r,12,bestfit,MaxMax
domain6_worker17_r,12,bestfit,MaxMax
domain6_worker18_r,12,bestfit,MaxMax
domain6_worker19_r,12,bestfit,MaxMax
domain6_worker20_r,12,bestfit,MaxMax
domain6_worker21_r,12,bestfit,MaxMax
domain6_worker22_r,12,bestfit,MaxMax
domain6_worker23_r,12,bestfit,MaxMax
domain6_worker24_r,12,bestfit,MaxMax
domain6_worker25_r,12,bestfit,MaxMax
domain6_worker26_r,12,bestfit,MaxMax
domain6_worker27_r,12,bestfit,MaxMax
domain6_worker28_r,12,bestfit,MaxMax
domain6_worker29_r,12,bestfit,MaxMax
domain6_worker30_r,12,bestfit,MaxMax
