EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
32.4,allocate,36,3,486,114,1508.888888888889
34.4,allocate,16,3,487,36,1508.888888888889
36.4,allocate,86,3,488,156,1508.888888888889
38.4,allocate,11,3,489,140,1508.888888888889
40.4,allocate,53,3,490,210,1508.888888888889
42.4,allocate,0,3,491,63,1508.888888888889
44.4,allocate,22,3,492,84,1508.888888888889
46.4,allocate,94,3,493,114,1508.888888888889
48.4,allocate,35,3,494,74,1508.888888888889
50.4,allocate,43,3,495,168,1508.888888888889
52.4,allocate,8,3,496,51,1508.888888888889
54.4,allocate,18,3,497,39,1508.888888888889
56.4,allocate,29,3,498,91,1508.888888888889
58.4,allocate,27,3,499,18,1508.888888888889
60.4,allocate,44,3,500,7,1508.888888888889
62.4,allocate,42,3,501,114,1508.888888888889
64.4,allocate,39,3,502,40,1508.888888888889
237.3,allocate,42,3,2004,114,7470.0
239.3,allocate,87,3,2005,45,7470.0
241.3,allocate,78,3,2006,24,7470.0
243.3,allocate,57,3,2007,112,7470.0
245.3,allocate,37,3,2008,126,7470.0
247.3,allocate,7,3,2009,102,7470.0
249.3,allocate,98,3,2010,8,7470.0
251.3,allocate,63,3,2011,198,7470.0
253.3,allocate,71,3,2012,217,7470.0
255.3,allocate,93,3,2013,44,7470.0
257.3,allocate,97,3,2014,13,7470.0
1487.0,allocate,23,6,3370,171,14500.0
1489.0,allocate,77,6,3371,364,14500.0
1491.0,allocate,75,6,3372,161,14500.0
1493.0,allocate,79,6,3373,350,14500.0
1495.0,allocate,7,6,3374,102,14500.0
1497.0,allocate,69,6,3375,130,14500.0
1499.0,allocate,1,6,3376,70,14500.0
1501.0,allocate,55,6,3377,126,14500.0
1503.0,allocate,81,6,3378,190,14500.0
1505.0,allocate,88,6,3379,28,14500.0
1507.0,allocate,70,6,3380,108,14500.0
1541.29,deallocate,36,3,486,114,0.0
1543.29,deallocate,16,3,487,36,0.0
1545.29,deallocate,86,3,488,156,0.0
1547.29,deallocate,11,3,489,140,0.0
1549.29,deallocate,53,3,490,210,0.0
1551.29,deallocate,0,3,491,63,0.0
1553.29,deallocate,22,3,492,84,0.0
1555.29,deallocate,94,3,493,114,0.0
1557.29,deallocate,35,3,494,74,0.0
1559.29,deallocate,43,3,495,168,0.0
1561.29,deallocate,8,3,496,51,0.0
1563.29,deallocate,18,3,497,39,0.0
1565.29,deallocate,29,3,498,91,0.0
1567.29,deallocate,27,3,499,18,0.0
1569.29,deallocate,44,3,500,7,0.0
1571.29,deallocate,42,3,501,114,0.0
1573.29,deallocate,39,3,502,40,0.0
1579.29,allocate,36,6,503,114,1508.888888888889
1581.29,allocate,16,6,504,36,1508.888888888889
1583.29,allocate,86,6,505,156,1508.888888888889
1585.29,allocate,11,6,506,140,1508.888888888889
1587.29,allocate,53,6,507,210,1508.888888888889
1589.29,allocate,0,6,508,63,1508.888888888889
1591.29,allocate,22,6,509,84,1508.888888888889
1593.29,allocate,94,6,510,114,1508.888888888889
1595.29,allocate,35,6,511,74,1508.888888888889
1597.29,allocate,43,6,512,168,1508.888888888889
1599.29,allocate,8,6,513,51,1508.888888888889
1601.29,allocate,18,6,514,39,1508.888888888889
1603.29,allocate,29,6,515,91,1508.888888888889
1605.29,allocate,27,6,516,18,1508.888888888889
1607.29,allocate,44,6,517,7,1508.888888888889
1609.29,allocate,42,6,518,114,1508.888888888889
1611.29,allocate,39,6,519,40,1508.888888888889
1862.9,allocate,8,6,9342,51,6316.666666666667
1864.9,allocate,15,6,9343,40,6316.666666666667
1866.9,allocate,76,6,9344,30,6316.666666666667
1868.9,allocate,67,6,9345,24,6316.666666666667
1870.9,allocate,0,6,9346,63,6316.666666666667
1872.9,allocate,29,6,9347,91,6316.666666666667
1874.9,allocate,68,6,9348,33,6316.666666666667
1876.9,allocate,16,6,9349,36,6316.666666666667
1878.9,allocate,87,6,9350,45,6316.666666666667
1880.9,allocate,13,6,9351,186,6316.666666666667
1882.9,allocate,73,6,9352,11,6316.666666666667
1884.9,allocate,32,6,9353,133,6316.666666666667
1886.9,allocate,24,6,9354,42,6316.666666666667
1888.9,allocate,20,6,9355,48,6316.666666666667
1890.9,allocate,99,6,9356,42,6316.666666666667
1892.9,allocate,3,6,9357,36,6316.666666666667
1894.9,allocate,43,6,9358,168,6316.666666666667
1896.9,allocate,25,6,9359,162,6316.666666666667
2019.8,allocate,98,1,3202,8,2235.714285714286
2021.8,allocate,37,1,3203,126,2235.714285714286
2023.8,allocate,95,1,3204,56,2235.714285714286
2025.8,allocate,0,1,3205,63,2235.714285714286
2027.8,allocate,25,1,3206,162,2235.714285714286
2029.8,allocate,14,1,3207,52,2235.714285714286
2031.8,allocate,3,1,3208,36,2235.714285714286
2033.8,allocate,12,1,3209,56,2235.714285714286
2035.8,allocate,24,1,3210,42,2235.714285714286
2037.8,allocate,64,1,3211,238,2235.714285714286
2039.8,allocate,77,1,3212,364,2235.714285714286
2041.8,allocate,17,1,3213,30,2235.714285714286
2257.8,allocate,88,8,3912,28,6515.0
2259.8,allocate,81,8,3913,190,6515.0
2261.8,allocate,31,8,3914,50,6515.0
2263.8,allocate,45,8,3915,228,6515.0
2265.8,allocate,87,8,3916,45,6515.0
2267.8,allocate,20,8,3917,48,6515.0
2269.8,allocate,90,8,3918,84,6515.0
2271.8,allocate,5,8,3919,132,6515.0
2273.8,allocate,8,8,3920,51,6515.0
2275.8,allocate,10,8,3921,65,6515.0
2919.1,allocate,63,7,6884,198,1923.3333333333333
2921.1,allocate,39,7,6885,40,1923.3333333333333
2923.1,allocate,51,7,6886,90,1923.3333333333333
2925.1,allocate,50,7,6887,48,1923.3333333333333
2927.1,allocate,34,7,6888,224,1923.3333333333333
2929.1,allocate,76,7,6889,30,1923.3333333333333
2931.1,allocate,69,7,6890,130,1923.3333333333333
2933.1,allocate,35,7,6891,74,1923.3333333333333
2935.1,allocate,91,7,6892,288,1923.3333333333333
2937.1,allocate,23,7,6893,171,1923.3333333333333
3034.2,allocate,57,8,2048,112,3797.5
3036.2,allocate,75,8,2049,161,3797.5
3038.2,allocate,29,8,2050,91,3797.5
3040.2,allocate,94,8,2051,114,3797.5
3042.2,allocate,26,8,2052,204,3797.5
3044.2,allocate,19,8,2053,27,3797.5
3046.2,allocate,46,8,2054,60,3797.5
3048.2,allocate,7,8,2055,102,3797.5
3050.2,allocate,27,8,2056,18,3797.5
3052.2,allocate,9,8,2057,70,3797.5
3054.2,allocate,34,8,2058,224,3797.5
3056.2,allocate,99,8,2059,42,3797.5
3058.2,allocate,60,8,2060,114,3797.5
3060.2,allocate,12,8,2061,56,3797.5
3062.2,allocate,59,8,2062,126,3797.5
3064.2,allocate,14,8,2063,52,3797.5
3066.2,allocate,76,8,2064,30,3797.5
3068.2,allocate,42,8,2065,114,3797.5
3070.2,allocate,23,8,2066,171,3797.5
3088.18,deallocate,36,6,503,114,0.0
3090.18,deallocate,16,6,504,36,0.0
3092.18,deallocate,86,6,505,156,0.0
3094.18,deallocate,11,6,506,140,0.0
3096.18,deallocate,53,6,507,210,0.0
3098.18,deallocate,0,6,508,63,0.0
3100.18,deallocate,22,6,509,84,0.0
3102.18,deallocate,94,6,510,114,0.0
3104.18,deallocate,35,6,511,74,0.0
3106.18,deallocate,43,6,512,168,0.0
3108.18,deallocate,8,6,513,51,0.0
3110.18,deallocate,18,6,514,39,0.0
3112.18,deallocate,29,6,515,91,0.0
3114.18,deallocate,27,6,516,18,0.0
3116.18,deallocate,44,6,517,7,0.0
3118.18,deallocate,42,6,518,114,0.0
3120.18,deallocate,39,6,519,40,0.0
3126.18,allocate,36,8,520,114,1508.888888888889
3128.18,allocate,16,8,521,36,1508.888888888889
3130.18,allocate,86,8,522,156,1508.888888888889
3132.18,allocate,11,8,523,140,1508.888888888889
3134.18,allocate,53,8,524,210,1508.888888888889
3136.18,allocate,0,8,525,63,1508.888888888889
