NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain1_worker0_r,8,bestfit,MaxMax
domain1_worker1_r,8,bestfit,MaxMax
domain1_worker2_r,8,bestfit,MaxMax
domain1_worker3_r,8,bestfit,MaxMax
domain1_worker4_r,8,bestfit,MaxMax
domain1_worker5_r,8,bestfit,MaxMax
domain1_worker6_r,8,bestfit,MaxMax
domain1_worker7_r,8,bestfit,MaxMax
domain1_worker8_r,8,bestfit,MaxMax
domain1_worker9_r,8,bestfit,MaxMax
domain1_worker10_r,8,bestfit,MaxMax
domain1_worker11_r,8,bestfit,MaxMax
domain1_worker12_r,8,bestfit,MaxMax
domain1_worker13_r,8,bestfit,MaxMax
domain1_worker14_r,8,bestfit,MaxMax
domain1_worker15_r,8,bestfit,MaxMax
domain1_worker16_r,8,bestfit,MaxMax
domain1_worker17_r,8,bestfit,MaxMax
domain1_worker18_r,8,bestfit,MaxMax
domain1_worker19_r,8,bestfit,MaxMax
domain1_worker20_r,8,bestfit,MaxMax
domain1_worker21_r,8,bestfit,MaxMax
domain1_worker22_r,8,bestfit,MaxMax
domain1_worker23_r,8,bestfit,MaxMax
domain1_worker24_r,8,bestfit,MaxMax
domain1_worker25_r,8,bestfit,MaxMax
domain1_worker26_r,8,bestfit,MaxMax
domain1_worker27_r,8,bestfit,MaxMax
domain1_worker28_r,8,bestfit,MaxMax
domain1_worker29_r,8,bestfit,MaxMax
domain1_worker30_r,8,bestfit,MaxMax
domain1_worker31_r,8,bestfit,MaxMax
domain1_worker32_r,8,bestfit,MaxMax
domain1_worker33_r,8,bestfit,MaxMax
domain1_worker34_r,8,bestfit,MaxMax
domain1_worker35_r,8,bestfit,MaxMax
domain1_worker36_r,8,bestfit,MaxMax
domain1_worker37_r,8,bestfit,MaxMax
domain1_worker38_r,8,bestfit,MaxMax
domain1_worker39_r,8,bestfit,MaxMax
domain1_worker40_r,8,bestfit,MaxMax
domain1_worker41_r,8,bestfit,MaxMax
domain1_worker42_r,8,bestfit,MaxMax
domain1_worker43_r,8,bestfit,MaxMax
domain1_worker44_r,8,bestfit,MaxMax
domain1_worker45_r,8,bestfit,MaxMax
domain1_worker46_r,8,bestfit,MaxMax
domain1_worker47_r,8,bestfit,MaxMax
domain1_worker48_r,8,bestfit,MaxMax
domain1_worker49_r,8,bestfit,MaxMax
domain1_worker50_r,8,bestfit,MaxMax
domain1_worker51_r,8,bestfit,MaxMax
domain1_worker52_r,8,bestfit,MaxMax
domain1_worker53_r,8,bestfit,MaxMax
domain1_worker54_r,8,bestfit,MaxMax
domain1_worker55_r,8,bestfit,MaxMax
domain1_worker56_r,8,bestfit,MaxMax
domain1_worker57_r,8,bestfit,MaxMax
domain1_worker58_r,8,bestfit,MaxMax
domain1_worker59_r,8,bestfit,MaxMax
domain1_worker60_r,8,bestfit,MaxMax
domain1_worker61_r,8,bestfit,MaxMax
domain1_worker62_r,8,bestfit,MaxMax
domain1_worker63_r,8,bestfit,MaxMax
domain1_worker64_r,8,bestfit,MaxMax
domain1_worker65_r,8,bestfit,MaxMax
domain1_worker66_r,8,bestfit,MaxMax
domain1_worker67_r,8,bestfit,MaxMax
domain1_worker68_r,8,bestfit,MaxMax
domain1_worker69_r,8,bestfit,MaxMax
domain1_worker70_r,8,bestfit,MaxMax
domain1_worker71_r,8,bestfit,MaxMax
domain1_worker72_r,8,bestfit,MaxMax
domain1_worker73_r,8,bestfit,MaxMax
domain1_worker74_r,8,bestfit,MaxMax
domain1_worker75_r,8,bestfit,MaxMax
domain1_worker76_r,8,bestfit,MaxMax
domain1_worker77_r,8,bestfit,MaxMax
domain1_worker78_r,8,bestfit,MaxMax
domain1_worker79_r,8,bestfit,MaxMax
domain1_worker80_r,8,bestfit,MaxMax
domain1_worker81_r,8,bestfit,MaxMax
domain1_worker82_r,8,bestfit,MaxMax
domain1_worker83_r,8,bestfit,MaxMax
domain1_worker84_r,8,bestfit,MaxMax
domain1_worker85_r,8,bestfit,MaxMax
domain1_worker86_r,8,bestfit,MaxMax
domain1_worker87_r,8,bestfit,MaxMax
domain1_worker88_r,8,bestfit,MaxMax
domain1_worker89_r,8,bestfit,MaxMax
domain1_worker90_r,8,bestfit,MaxMax
domain1_worker91_r,8,bestfit,MaxMax
domain1_worker92_r,8,bestfit,MaxMax
domain1_worker93_r,8,bestfit,MaxMax
domain1_worker94_r,8,bestfit,MaxMax
