NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain1_worker0_r,16,bestfit,MinMin
domain1_worker1_r,16,bestfit,MinMin
domain1_worker2_r,16,bestfit,MinMin
domain1_worker3_r,16,bestfit,MinMin
domain1_worker4_r,16,bestfit,MinMin
domain1_worker5_r,16,bestfit,MinMin
domain1_worker6_r,16,bestfit,MinMin
domain1_worker7_r,16,bestfit,MinMin
domain1_worker8_r,16,bestfit,MinMin
domain1_worker9_r,16,bestfit,MinMin
domain1_worker10_r,16,bestfit,MinMin
domain1_worker11_r,16,bestfit,MinMin
domain1_worker12_r,16,bestfit,MinMin
domain1_worker13_r,16,bestfit,MinMin
domain1_worker14_r,16,bestfit,MinMin
domain1_worker15_r,16,bestfit,MinMin
domain1_worker16_r,16,bestfit,MinMin
domain1_worker17_r,16,bestfit,MinMin
domain1_worker18_r,16,bestfit,MinMin
domain1_worker19_r,16,bestfit,MinMin
domain1_worker20_r,16,bestfit,MinMin
domain1_worker21_r,16,bestfit,MinMin
domain1_worker22_r,16,bestfit,MinMin
domain1_worker23_r,16,bestfit,MinMin
domain1_worker24_r,16,bestfit,MinMin
