NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker0_r,8,bestfit,MaxMax
domain4_worker1_r,8,bestfit,MaxMax
domain4_worker2_r,8,bestfit,MaxMax
domain4_worker3_r,8,bestfit,MaxMax
domain4_worker4_r,8,bestfit,MaxMax
domain4_worker5_r,8,bestfit,MaxMax
domain4_worker6_r,8,bestfit,MaxMax
domain4_worker7_r,8,bestfit,MaxMax
domain4_worker8_r,8,bestfit,MaxMax
domain4_worker9_r,8,bestfit,MaxMax
domain4_worker10_r,8,bestfit,MaxMax
domain4_worker11_r,8,bestfit,MaxMax
domain4_worker12_r,8,bestfit,MaxMax
domain4_worker13_r,8,bestfit,MaxMax
domain4_worker14_r,8,bestfit,MaxMax
domain4_worker15_r,8,bestfit,MaxMax
domain4_worker16_r,8,bestfit,MaxMax
domain4_worker17_r,8,bestfit,MaxMax
domain4_worker18_r,8,bestfit,MaxMax
domain4_worker19_r,8,bestfit,MaxMax
domain4_worker20_r,8,bestfit,MaxMax
domain4_worker21_r,8,bestfit,MaxMax
domain4_worker22_r,8,bestfit,MaxMax
domain4_worker23_r,8,bestfit,MaxMax
domain4_worker24_r,8,bestfit,MaxMax
domain4_worker25_r,8,bestfit,MaxMax
domain4_worker26_r,8,bestfit,MaxMax
domain4_worker27_r,8,bestfit,MaxMax
domain4_worker28_r,8,bestfit,MaxMax
domain4_worker29_r,8,bestfit,MaxMax
domain4_worker30_r,8,bestfit,MaxMax
domain4_worker31_r,8,bestfit,MaxMax
domain4_worker32_r,8,bestfit,MaxMax
domain4_worker33_r,8,bestfit,MaxMax
domain4_worker34_r,8,bestfit,MaxMax
domain4_worker35_r,8,bestfit,MaxMax
domain4_worker36_r,8,bestfit,MaxMax
domain4_worker37_r,8,bestfit,MaxMax
domain4_worker38_r,8,bestfit,MaxMax
domain4_worker39_r,8,bestfit,MaxMax
domain4_worker40_r,8,bestfit,MaxMax
domain4_worker41_r,8,bestfit,MaxMax
domain4_worker42_r,8,bestfit,MaxMax
domain4_worker43_r,8,bestfit,MaxMax
domain4_worker44_r,8,bestfit,MaxMax
domain4_worker45_r,8,bestfit,MaxMax
domain4_worker46_r,8,bestfit,MaxMax
domain4_worker47_r,8,bestfit,MaxMax
domain4_worker48_r,8,bestfit,MaxMax
domain4_worker49_r,8,bestfit,MaxMax
domain4_worker50_r,8,bestfit,MaxMax
domain4_worker51_r,8,bestfit,MaxMax
domain4_worker52_r,8,bestfit,MaxMax
domain4_worker53_r,8,bestfit,MaxMax
domain4_worker54_r,8,bestfit,MaxMax
domain4_worker55_r,8,bestfit,MaxMax
domain4_worker56_r,8,bestfit,MaxMax
domain4_worker57_r,8,bestfit,MaxMax
domain4_worker58_r,8,bestfit,MaxMax
domain4_worker59_r,8,bestfit,MaxMax
domain4_worker60_r,8,bestfit,MaxMax
domain4_worker61_r,8,bestfit,MaxMax
domain4_worker62_r,8,bestfit,MaxMax
domain4_worker63_r,8,bestfit,MaxMax
domain4_worker64_r,8,bestfit,MaxMax
domain4_worker65_r,8,bestfit,MaxMax
domain4_worker66_r,8,bestfit,MaxMax
domain4_worker67_r,8,bestfit,MaxMax
domain4_worker68_r,8,bestfit,MaxMax
domain4_worker69_r,8,bestfit,MaxMax
domain4_worker70_r,8,bestfit,MaxMax
domain4_worker71_r,8,bestfit,MaxMax
domain4_worker72_r,8,bestfit,MaxMax
domain4_worker73_r,8,bestfit,MaxMax
domain4_worker74_r,8,bestfit,MaxMax
domain4_worker75_r,8,bestfit,MaxMax
domain4_worker76_r,8,bestfit,MaxMax
domain4_worker77_r,8,bestfit,MaxMax
domain4_worker78_r,8,bestfit,MaxMax
domain4_worker79_r,8,bestfit,MaxMax
domain4_worker80_r,8,bestfit,MaxMax
domain4_worker81_r,8,bestfit,MaxMax
domain4_worker82_r,8,bestfit,MaxMax
domain4_worker83_r,8,bestfit,MaxMax
domain4_worker84_r,8,bestfit,MaxMax
domain4_worker85_r,8,bestfit,MaxMax
domain4_worker86_r,8,bestfit,MaxMax
domain4_worker87_r,8,bestfit,MaxMax
domain4_worker88_r,8,bestfit,MaxMax
domain4_worker89_r,8,bestfit,MaxMax
domain4_worker90_r,8,bestfit,MaxMax
domain4_worker91_r,8,bestfit,MaxMax
domain4_worker92_r,8,bestfit,MaxMax
domain4_worker93_r,8,bestfit,MaxMax
