NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain2_worker0_r,16,bestfit,MaxMax
domain2_worker1_r,16,bestfit,MaxMax
domain2_worker2_r,16,bestfit,MaxMax
domain2_worker3_r,16,bestfit,MaxMax
domain2_worker4_r,16,bestfit,MaxMax
domain2_worker5_r,16,bestfit,MaxMax
domain2_worker6_r,16,bestfit,MaxMax
domain2_worker7_r,16,bestfit,MaxMax
domain2_worker8_r,16,bestfit,MaxMax
domain2_worker9_r,16,bestfit,MaxMax
domain2_worker10_r,16,bestfit,MaxMax
domain2_worker11_r,16,bestfit,MaxMax
domain2_worker12_r,16,bestfit,MaxMax
domain2_worker13_r,16,bestfit,MaxMax
domain2_worker14_r,16,bestfit,MaxMax
domain2_worker15_r,16,bestfit,MaxMax
domain2_worker16_r,16,bestfit,MaxMax
domain2_worker17_r,16,bestfit,MaxMax
domain2_worker18_r,16,bestfit,MaxMax
domain2_worker19_r,16,bestfit,MaxMax
domain2_worker20_r,16,bestfit,MaxMax
domain2_worker21_r,16,bestfit,MaxMax
domain2_worker22_r,16,bestfit,MaxMax
domain2_worker23_r,16,bestfit,MaxMax
domain2_worker24_r,16,bestfit,MaxMax
domain2_worker25_r,16,bestfit,MaxMax
domain2_worker26_r,16,bestfit,MaxMax
domain2_worker27_r,16,bestfit,MaxMax
domain2_worker28_r,16,bestfit,MaxMax
domain2_worker29_r,16,bestfit,MaxMax
domain2_worker30_r,16,bestfit,MaxMax
domain2_worker31_r,16,bestfit,MaxMax
domain2_worker32_r,16,bestfit,MaxMax
domain2_worker33_r,16,bestfit,MaxMax
domain2_worker34_r,16,bestfit,MaxMax
domain2_worker35_r,16,bestfit,MaxMax
domain2_worker36_r,16,bestfit,MaxMax
domain2_worker37_r,16,bestfit,MaxMax
domain2_worker38_r,16,bestfit,MaxMax
domain2_worker39_r,16,bestfit,MaxMax
domain2_worker40_r,16,bestfit,MaxMax
domain2_worker41_r,16,bestfit,MaxMax
domain2_worker42_r,16,bestfit,MaxMax
domain2_worker43_r,16,bestfit,MaxMax
domain2_worker44_r,16,bestfit,MaxMax
domain2_worker45_r,16,bestfit,MaxMax
domain2_worker46_r,16,bestfit,MaxMax
domain2_worker47_r,16,bestfit,MaxMax
domain2_worker48_r,16,bestfit,MaxMax
domain2_worker49_r,16,bestfit,MaxMax
domain2_worker50_r,16,bestfit,MaxMax
domain2_worker51_r,16,bestfit,MaxMax
domain2_worker52_r,16,bestfit,MaxMax
domain2_worker53_r,16,bestfit,MaxMax
domain2_worker54_r,16,bestfit,MaxMax
domain2_worker55_r,16,bestfit,MaxMax
domain2_worker56_r,16,bestfit,MaxMax
domain2_worker57_r,16,bestfit,MaxMax
domain2_worker58_r,16,bestfit,MaxMax
domain2_worker59_r,16,bestfit,MaxMax
domain2_worker60_r,16,bestfit,MaxMax
domain2_worker61_r,16,bestfit,MaxMax
domain2_worker62_r,16,bestfit,MaxMax
domain2_worker63_r,16,bestfit,MaxMax
domain2_worker64_r,16,bestfit,MaxMax
domain2_worker65_r,16,bestfit,MaxMax
domain2_worker66_r,16,bestfit,MaxMax
