NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain1_worker0_r,16,bestfit,MaxMax
domain1_worker1_r,16,bestfit,MaxMax
domain1_worker2_r,16,bestfit,MaxMax
domain1_worker3_r,16,bestfit,MaxMax
domain1_worker4_r,16,bestfit,MaxMax
domain1_worker5_r,16,bestfit,MaxMax
domain1_worker6_r,16,bestfit,MaxMax
domain1_worker7_r,16,bestfit,MaxMax
domain1_worker8_r,16,bestfit,MaxMax
domain1_worker9_r,16,bestfit,MaxMax
domain1_worker10_r,16,bestfit,MaxMax
domain1_worker11_r,16,bestfit,MaxMax
domain1_worker12_r,16,bestfit,MaxMax
domain1_worker13_r,16,bestfit,MaxMax
domain1_worker14_r,16,bestfit,MaxMax
domain1_worker15_r,16,bestfit,MaxMax
domain1_worker16_r,16,bestfit,MaxMax
domain1_worker17_r,16,bestfit,MaxMax
domain1_worker18_r,16,bestfit,MaxMax
domain1_worker19_r,16,bestfit,MaxMax
domain1_worker20_r,16,bestfit,MaxMax
domain1_worker21_r,16,bestfit,MaxMax
domain1_worker22_r,16,bestfit,MaxMax
domain1_worker23_r,16,bestfit,MaxMax
domain1_worker24_r,16,bestfit,MaxMax
domain1_worker25_r,16,bestfit,MaxMax
domain1_worker26_r,16,bestfit,MaxMax
domain1_worker27_r,16,bestfit,MaxMax
domain1_worker28_r,16,bestfit,MaxMax
domain1_worker29_r,16,bestfit,MaxMax
domain1_worker30_r,16,bestfit,MaxMax
domain1_worker31_r,16,bestfit,MaxMax
domain1_worker32_r,16,bestfit,MaxMax
domain1_worker33_r,16,bestfit,MaxMax
domain1_worker34_r,16,bestfit,MaxMax
domain1_worker35_r,16,bestfit,MaxMax
domain1_worker36_r,16,bestfit,MaxMax
domain1_worker37_r,16,bestfit,MaxMax
domain1_worker38_r,16,bestfit,MaxMax
domain1_worker39_r,16,bestfit,MaxMax
domain1_worker40_r,16,bestfit,MaxMax
domain1_worker41_r,16,bestfit,MaxMax
domain1_worker42_r,16,bestfit,MaxMax
domain1_worker43_r,16,bestfit,MaxMax
domain1_worker44_r,16,bestfit,MaxMax
domain1_worker45_r,16,bestfit,MaxMax
domain1_worker46_r,16,bestfit,MaxMax
domain1_worker47_r,16,bestfit,MaxMax
domain1_worker48_r,16,bestfit,MaxMax
domain1_worker49_r,16,bestfit,MaxMax
domain1_worker50_r,16,bestfit,MaxMax
domain1_worker51_r,16,bestfit,MaxMax
domain1_worker52_r,16,bestfit,MaxMax
domain1_worker53_r,16,bestfit,MaxMax
domain1_worker54_r,16,bestfit,MaxMax
domain1_worker55_r,16,bestfit,MaxMax
domain1_worker56_r,16,bestfit,MaxMax
domain1_worker57_r,16,bestfit,MaxMax
domain1_worker58_r,16,bestfit,MaxMax
domain1_worker59_r,16,bestfit,MaxMax
domain1_worker60_r,16,bestfit,MaxMax
domain1_worker61_r,16,bestfit,MaxMax
domain1_worker62_r,16,bestfit,MaxMax
domain1_worker63_r,16,bestfit,MaxMax
domain1_worker64_r,16,bestfit,MaxMax
domain1_worker65_r,16,bestfit,MaxMax
domain1_worker66_r,16,bestfit,MaxMax
domain1_worker67_r,16,bestfit,MaxMax
domain1_worker68_r,16,bestfit,MaxMax
domain1_worker69_r,16,bestfit,MaxMax
domain1_worker70_r,16,bestfit,MaxMax
domain1_worker71_r,16,bestfit,MaxMax
domain1_worker72_r,16,bestfit,MaxMax
domain1_worker73_r,16,bestfit,MaxMax
domain1_worker74_r,16,bestfit,MaxMax
domain1_worker75_r,16,bestfit,MaxMax
domain1_worker76_r,16,bestfit,MaxMax
domain1_worker77_r,16,bestfit,MaxMax
domain1_worker78_r,16,bestfit,MaxMax
domain1_worker79_r,16,bestfit,MaxMax
domain1_worker80_r,16,bestfit,MaxMax
domain1_worker81_r,16,bestfit,MaxMax
