NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain6_worker0_r,16,bestfit,MaxMax
domain6_worker1_r,16,bestfit,MaxMax
domain6_worker2_r,16,bestfit,MaxMax
domain6_worker3_r,16,bestfit,MaxMax
domain6_worker4_r,16,bestfit,MaxMax
domain6_worker5_r,16,bestfit,MaxMax
domain6_worker6_r,16,bestfit,MaxMax
domain6_worker7_r,16,bestfit,MaxMax
domain6_worker8_r,16,bestfit,MaxMax
domain6_worker9_r,16,bestfit,MaxMax
domain6_worker10_r,16,bestfit,MaxMax
domain6_worker11_r,16,bestfit,MaxMax
domain6_worker12_r,16,bestfit,MaxMax
domain6_worker13_r,16,bestfit,MaxMax
domain6_worker14_r,16,bestfit,MaxMax
domain6_worker15_r,16,bestfit,MaxMax
domain6_worker16_r,16,bestfit,MaxMax
domain6_worker17_r,16,bestfit,MaxMax
domain6_worker18_r,16,bestfit,MaxMax
domain6_worker19_r,16,bestfit,MaxMax
domain6_worker20_r,16,bestfit,MaxMax
domain6_worker21_r,16,bestfit,MaxMax
domain6_worker22_r,16,bestfit,MaxMax
domain6_worker23_r,16,bestfit,MaxMax
domain6_worker24_r,16,bestfit,MaxMax
domain6_worker25_r,16,bestfit,MaxMax
domain6_worker26_r,16,bestfit,MaxMax
domain6_worker27_r,16,bestfit,MaxMax
domain6_worker28_r,16,bestfit,MaxMax
domain6_worker29_r,16,bestfit,MaxMax
domain6_worker30_r,16,bestfit,MaxMax
domain6_worker31_r,16,bestfit,MaxMax
domain6_worker32_r,16,bestfit,MaxMax
domain6_worker33_r,16,bestfit,MaxMax
domain6_worker34_r,16,bestfit,MaxMax
domain6_worker35_r,16,bestfit,MaxMax
domain6_worker36_r,16,bestfit,MaxMax
domain6_worker37_r,16,bestfit,MaxMax
domain6_worker38_r,16,bestfit,MaxMax
domain6_worker39_r,16,bestfit,MaxMax
domain6_worker40_r,16,bestfit,MaxMax
domain6_worker41_r,16,bestfit,MaxMax
domain6_worker42_r,16,bestfit,MaxMax
domain6_worker43_r,16,bestfit,MaxMax
domain6_worker44_r,16,bestfit,MaxMax
domain6_worker45_r,16,bestfit,MaxMax
domain6_worker46_r,16,bestfit,MaxMax
domain6_worker47_r,16,bestfit,MaxMax
domain6_worker48_r,16,bestfit,MaxMax
domain6_worker49_r,16,bestfit,MaxMax
domain6_worker50_r,16,bestfit,MaxMax
domain6_worker51_r,16,bestfit,MaxMax
domain6_worker52_r,16,bestfit,MaxMax
domain6_worker53_r,16,bestfit,MaxMax
domain6_worker54_r,16,bestfit,MaxMax
domain6_worker55_r,16,bestfit,MaxMax
domain6_worker56_r,16,bestfit,MaxMax
domain6_worker57_r,16,bestfit,MaxMax
domain6_worker58_r,16,bestfit,MaxMax
domain6_worker59_r,16,bestfit,MaxMax
domain6_worker60_r,16,bestfit,MaxMax
domain6_worker61_r,16,bestfit,MaxMax
domain6_worker62_r,16,bestfit,MaxMax
domain6_worker63_r,16,bestfit,MaxMax
domain6_worker64_r,16,bestfit,MaxMax
domain6_worker65_r,16,bestfit,MaxMax
domain6_worker66_r,16,bestfit,MaxMax
domain6_worker67_r,16,bestfit,MaxMax
domain6_worker68_r,16,bestfit,MaxMax
domain6_worker69_r,16,bestfit,MaxMax
domain6_worker70_r,16,bestfit,MaxMax
domain6_worker71_r,16,bestfit,MaxMax
domain6_worker72_r,16,bestfit,MaxMax
domain6_worker73_r,16,bestfit,MaxMax
domain6_worker74_r,16,bestfit,MaxMax
