EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
314,allocate,79,7,9284,64,10090.0
314,allocate,71,7,9281,395,10090.0
314,allocate,2,7,9277,68,10090.0
314,allocate,84,7,9282,180,10090.0
314,allocate,57,7,9283,141,10090.0
314,allocate,68,7,9271,216,10090.0
314,allocate,51,7,9275,87,10090.0
314,allocate,23,7,9276,36,10090.0
314,allocate,99,7,9287,480,10090.0
314,allocate,83,7,9272,46,10090.0
314,allocate,86,7,9279,128,10090.0
314,allocate,15,7,9280,104,10090.0
314,allocate,41,7,9286,180,10090.0
314,allocate,26,7,9285,145,10090.0
314,allocate,90,7,9270,200,10090.0
314,allocate,70,7,9278,72,10090.0
314,allocate,8,7,9274,14,10090.0
314,allocate,40,7,9273,185,10090.0
1093,allocate,32,0,1709,413,3019.0
1093,allocate,77,0,1702,19,3019.0
1093,allocate,95,0,1707,76,3019.0
1093,allocate,7,0,1706,72,3019.0
1093,allocate,85,0,1711,378,3019.0
1093,allocate,89,0,1697,84,3019.0
1093,allocate,55,0,1695,114,3019.0
1093,allocate,2,0,1700,68,3019.0
1093,allocate,48,0,1696,260,3019.0
1093,allocate,22,0,1701,60,3019.0
1093,allocate,11,0,1699,222,3019.0
1093,allocate,90,0,1710,200,3019.0
1093,allocate,43,0,1705,9,3019.0
1093,allocate,20,0,1704,150,3019.0
1093,allocate,39,0,1698,52,3019.0
1093,allocate,10,0,1703,62,3019.0
1093,allocate,93,0,1708,180,3019.0
1458,allocate,41,7,10763,180,9253.333333333334
1458,allocate,1,7,10764,128,9253.333333333334
1458,allocate,73,7,10757,33,9253.333333333334
1458,allocate,26,7,10758,145,9253.333333333334
1458,allocate,8,7,10759,14,9253.333333333334
1458,allocate,16,7,10760,270,9253.333333333334
1458,allocate,66,7,10762,68,9253.333333333334
1458,allocate,49,7,10765,180,9253.333333333334
1458,allocate,37,7,10769,86,9253.333333333334
1458,allocate,3,7,10770,105,9253.333333333334
1458,allocate,95,7,10771,76,9253.333333333334
1458,allocate,29,7,10761,21,9253.333333333334
1458,allocate,25,7,10766,8,9253.333333333334
1458,allocate,83,7,10767,46,9253.333333333334
1458,allocate,4,7,10768,99,9253.333333333334
2509,allocate,48,8,9117,260,26770.0
2509,allocate,87,8,9123,77,26770.0
