NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain8_worker0_r,8,bestfit,MaxMax
domain8_worker1_r,8,bestfit,MaxMax
domain8_worker2_r,8,bestfit,MaxMax
domain8_worker3_r,8,bestfit,MaxMax
domain8_worker4_r,8,bestfit,MaxMax
domain8_worker5_r,8,bestfit,MaxMax
domain8_worker6_r,8,bestfit,MaxMax
domain8_worker7_r,8,bestfit,MaxMax
domain8_worker8_r,8,bestfit,MaxMax
domain8_worker9_r,8,bestfit,MaxMax
domain8_worker10_r,8,bestfit,MaxMax
domain8_worker11_r,8,bestfit,MaxMax
domain8_worker12_r,8,bestfit,MaxMax
domain8_worker13_r,8,bestfit,MaxMax
domain8_worker14_r,8,bestfit,MaxMax
domain8_worker15_r,8,bestfit,MaxMax
domain8_worker16_r,8,bestfit,MaxMax
domain8_worker17_r,8,bestfit,MaxMax
domain8_worker18_r,8,bestfit,MaxMax
domain8_worker19_r,8,bestfit,MaxMax
domain8_worker20_r,8,bestfit,MaxMax
domain8_worker21_r,8,bestfit,MaxMax
domain8_worker22_r,8,bestfit,MaxMax
domain8_worker23_r,8,bestfit,MaxMax
domain8_worker24_r,8,bestfit,MaxMax
domain8_worker25_r,8,bestfit,MaxMax
domain8_worker26_r,8,bestfit,MaxMax
domain8_worker27_r,8,bestfit,MaxMax
domain8_worker28_r,8,bestfit,MaxMax
domain8_worker29_r,8,bestfit,MaxMax
domain8_worker30_r,8,bestfit,MaxMax
domain8_worker31_r,8,bestfit,MaxMax
domain8_worker32_r,8,bestfit,MaxMax
domain8_worker33_r,8,bestfit,MaxMax
domain8_worker34_r,8,bestfit,MaxMax
domain8_worker35_r,8,bestfit,MaxMax
domain8_worker36_r,8,bestfit,MaxMax
domain8_worker37_r,8,bestfit,MaxMax
domain8_worker38_r,8,bestfit,MaxMax
domain8_worker39_r,8,bestfit,MaxMax
domain8_worker40_r,8,bestfit,MaxMax
domain8_worker41_r,8,bestfit,MaxMax
domain8_worker42_r,8,bestfit,MaxMax
domain8_worker43_r,8,bestfit,MaxMax
domain8_worker44_r,8,bestfit,MaxMax
domain8_worker45_r,8,bestfit,MaxMax
domain8_worker46_r,8,bestfit,MaxMax
domain8_worker47_r,8,bestfit,MaxMax
domain8_worker48_r,8,bestfit,MaxMax
domain8_worker49_r,8,bestfit,MaxMax
domain8_worker50_r,8,bestfit,MaxMax
domain8_worker51_r,8,bestfit,MaxMax
domain8_worker52_r,8,bestfit,MaxMax
domain8_worker53_r,8,bestfit,MaxMax
domain8_worker54_r,8,bestfit,MaxMax
domain8_worker55_r,8,bestfit,MaxMax
domain8_worker56_r,8,bestfit,MaxMax
domain8_worker57_r,8,bestfit,MaxMax
domain8_worker58_r,8,bestfit,MaxMax
domain8_worker59_r,8,bestfit,MaxMax
domain8_worker60_r,8,bestfit,MaxMax
domain8_worker61_r,8,bestfit,MaxMax
domain8_worker62_r,8,bestfit,MaxMax
domain8_worker63_r,8,bestfit,MaxMax
domain8_worker64_r,8,bestfit,MaxMax
domain8_worker65_r,8,bestfit,MaxMax
domain8_worker66_r,8,bestfit,MaxMax
domain8_worker67_r,8,bestfit,MaxMax
domain8_worker68_r,8,bestfit,MaxMax
domain8_worker69_r,8,bestfit,MaxMax
domain8_worker70_r,8,bestfit,MaxMax
domain8_worker71_r,8,bestfit,MaxMax
domain8_worker72_r,8,bestfit,MaxMax
domain8_worker73_r,8,bestfit,MaxMax
domain8_worker74_r,8,bestfit,MaxMax
domain8_worker75_r,8,bestfit,MaxMax
domain8_worker76_r,8,bestfit,MaxMax
domain8_worker77_r,8,bestfit,MaxMax
domain8_worker78_r,8,bestfit,MaxMax
domain8_worker79_r,8,bestfit,MaxMax
domain8_worker80_r,8,bestfit,MaxMax
domain8_worker81_r,8,bestfit,MaxMax
domain8_worker82_r,8,bestfit,MaxMax
domain8_worker83_r,8,bestfit,MaxMax
domain8_worker84_r,8,bestfit,MaxMax
domain8_worker85_r,8,bestfit,MaxMax
domain8_worker86_r,8,bestfit,MaxMax
domain8_worker87_r,8,bestfit,MaxMax
domain8_worker88_r,8,bestfit,MaxMax
domain8_worker89_r,8,bestfit,MaxMax
domain8_worker90_r,8,bestfit,MaxMax
domain8_worker91_r,8,bestfit,MaxMax
domain8_worker92_r,8,bestfit,MaxMax
domain8_worker93_r,8,bestfit,MaxMax
domain8_worker94_r,8,bestfit,MaxMax
domain8_worker95_r,8,bestfit,MaxMax
domain8_worker96_r,8,bestfit,MaxMax
domain8_worker97_r,8,bestfit,MaxMax
domain8_worker98_r,8,bestfit,MaxMax
domain8_worker99_r,8,bestfit,MaxMax
domain8_worker100_r,8,bestfit,MaxMax
domain8_worker101_r,8,bestfit,MaxMax
domain8_worker102_r,8,bestfit,MaxMax
domain8_worker103_r,8,bestfit,MaxMax
domain8_worker104_r,8,bestfit,MaxMax
domain8_worker105_r,8,bestfit,MaxMax
domain8_worker106_r,8,bestfit,MaxMax
domain8_worker107_r,8,bestfit,MaxMax
domain8_worker108_r,8,bestfit,MaxMax
domain8_worker109_r,8,bestfit,MaxMax
domain8_worker110_r,8,bestfit,MaxMax
domain8_worker111_r,8,bestfit,MaxMax
domain8_worker112_r,8,bestfit,MaxMax
domain8_worker113_r,8,bestfit,MaxMax
domain8_worker114_r,8,bestfit,MaxMax
domain8_worker115_r,8,bestfit,MaxMax
domain8_worker116_r,8,bestfit,MaxMax
domain8_worker117_r,8,bestfit,MaxMax
domain8_worker118_r,8,bestfit,MaxMax
domain8_worker119_r,8,bestfit,MaxMax
domain8_worker120_r,8,bestfit,MaxMax
domain8_worker121_r,8,bestfit,MaxMax
