NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain9_worker0_r,8,bestfit,MaxMax
domain9_worker1_r,8,bestfit,MaxMax
domain9_worker2_r,8,bestfit,MaxMax
domain9_worker3_r,8,bestfit,MaxMax
domain9_worker4_r,8,bestfit,MaxMax
domain9_worker5_r,8,bestfit,MaxMax
domain9_worker6_r,8,bestfit,MaxMax
domain9_worker7_r,8,bestfit,MaxMax
domain9_worker8_r,8,bestfit,MaxMax
domain9_worker9_r,8,bestfit,MaxMax
domain9_worker10_r,8,bestfit,MaxMax
domain9_worker11_r,8,bestfit,MaxMax
domain9_worker12_r,8,bestfit,MaxMax
domain9_worker13_r,8,bestfit,MaxMax
domain9_worker14_r,8,bestfit,MaxMax
domain9_worker15_r,8,bestfit,MaxMax
domain9_worker16_r,8,bestfit,MaxMax
domain9_worker17_r,8,bestfit,MaxMax
domain9_worker18_r,8,bestfit,MaxMax
domain9_worker19_r,8,bestfit,MaxMax
domain9_worker20_r,8,bestfit,MaxMax
domain9_worker21_r,8,bestfit,MaxMax
domain9_worker22_r,8,bestfit,MaxMax
domain9_worker23_r,8,bestfit,MaxMax
domain9_worker24_r,8,bestfit,MaxMax
domain9_worker25_r,8,bestfit,MaxMax
domain9_worker26_r,8,bestfit,MaxMax
domain9_worker27_r,8,bestfit,MaxMax
domain9_worker28_r,8,bestfit,MaxMax
domain9_worker29_r,8,bestfit,MaxMax
domain9_worker30_r,8,bestfit,MaxMax
domain9_worker31_r,8,bestfit,MaxMax
domain9_worker32_r,8,bestfit,MaxMax
domain9_worker33_r,8,bestfit,MaxMax
domain9_worker34_r,8,bestfit,MaxMax
domain9_worker35_r,8,bestfit,MaxMax
domain9_worker36_r,8,bestfit,MaxMax
domain9_worker37_r,8,bestfit,MaxMax
domain9_worker38_r,8,bestfit,MaxMax
domain9_worker39_r,8,bestfit,MaxMax
domain9_worker40_r,8,bestfit,MaxMax
domain9_worker41_r,8,bestfit,MaxMax
domain9_worker42_r,8,bestfit,MaxMax
domain9_worker43_r,8,bestfit,MaxMax
domain9_worker44_r,8,bestfit,MaxMax
domain9_worker45_r,8,bestfit,MaxMax
domain9_worker46_r,8,bestfit,MaxMax
domain9_worker47_r,8,bestfit,MaxMax
domain9_worker48_r,8,bestfit,MaxMax
domain9_worker49_r,8,bestfit,MaxMax
