NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain7_worker0_r,20,bestfit,MaxMax
domain7_worker1_r,20,bestfit,MaxMax
domain7_worker2_r,20,bestfit,MaxMax
domain7_worker3_r,20,bestfit,MaxMax
domain7_worker4_r,20,bestfit,MaxMax
domain7_worker5_r,20,bestfit,MaxMax
domain7_worker6_r,20,bestfit,MaxMax
domain7_worker7_r,20,bestfit,MaxMax
domain7_worker8_r,20,bestfit,MaxMax
domain7_worker9_r,20,bestfit,MaxMax
domain7_worker10_r,20,bestfit,MaxMax
domain7_worker11_r,20,bestfit,MaxMax
domain7_worker12_r,20,bestfit,MaxMax
domain7_worker13_r,20,bestfit,MaxMax
domain7_worker14_r,20,bestfit,MaxMax
domain7_worker15_r,20,bestfit,MaxMax
domain7_worker16_r,20,bestfit,MaxMax
domain7_worker17_r,20,bestfit,MaxMax
domain7_worker18_r,20,bestfit,MaxMax
domain7_worker19_r,20,bestfit,MaxMax
domain7_worker20_r,20,bestfit,MaxMax
