EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
5.9,allocate,3,4,189,116.0,2.0
5.9,allocate,5,4,196,116.0,2.0
5.9,allocate,0,4,195,264.0,2.0
5.9,allocate,9,4,194,114.0,2.0
5.9,allocate,6,4,197,210.0,2.0
5.9,allocate,7,4,192,180.0,2.0
5.9,allocate,1,4,191,192.0,2.0
5.9,allocate,2,4,190,96.0,2.0
5.9,allocate,8,4,193,160.0,2.0
7.9,allocate,2,0,199,96.0,2.0
7.9,allocate,5,0,205,116.0,2.0
7.9,deallocate,8,4,193,0.0,0.0
7.9,allocate,0,0,204,264.0,2.0
7.9,allocate,9,0,203,114.0,2.0
7.9,allocate,8,0,202,160.0,2.0
7.9,allocate,7,0,201,180.0,2.0
7.9,allocate,1,0,200,192.0,2.0
7.9,allocate,3,0,198,116.0,2.0
7.9,deallocate,6,4,197,0.0,0.0
7.9,deallocate,5,4,196,0.0,0.0
7.9,deallocate,0,4,195,0.0,0.0
7.9,deallocate,9,4,194,0.0,0.0
7.9,deallocate,1,4,191,0.0,0.0
7.9,deallocate,7,4,192,0.0,0.0
7.9,deallocate,2,4,190,0.0,0.0
7.9,deallocate,3,4,189,0.0,0.0
7.9,allocate,6,0,206,210.0,2.0
9.9,allocate,9,5,212,114.0,2.0
9.9,allocate,1,5,209,192.0,2.0
9.9,allocate,2,5,208,96.0,2.0
9.9,allocate,7,5,210,180.0,2.0
9.9,allocate,8,5,211,160.0,2.0
9.9,deallocate,0,0,204,0.0,0.0
9.9,allocate,0,5,213,264.0,2.0
9.9,allocate,5,5,214,116.0,2.0
9.9,allocate,3,5,207,116.0,2.0
9.9,deallocate,5,0,205,0.0,0.0
9.9,allocate,6,5,215,210.0,2.0
9.9,deallocate,1,0,200,0.0,0.0
9.9,deallocate,8,0,202,0.0,0.0
9.9,deallocate,9,0,203,0.0,0.0
9.9,deallocate,6,0,206,0.0,0.0
9.9,deallocate,2,0,199,0.0,0.0
9.9,deallocate,3,0,198,0.0,0.0
9.9,deallocate,7,0,201,0.0,0.0
11.9,allocate,3,1,216,116.0,2.0
11.9,deallocate,8,5,211,0.0,0.0
11.9,deallocate,9,5,212,0.0,0.0
11.9,allocate,5,1,223,116.0,2.0
11.9,deallocate,2,5,208,0.0,0.0
11.9,deallocate,1,5,209,0.0,0.0
11.9,deallocate,7,5,210,0.0,0.0
11.9,deallocate,0,5,213,0.0,0.0
11.9,deallocate,3,5,207,0.0,0.0
11.9,deallocate,6,5,215,0.0,0.0
11.9,allocate,6,1,224,210.0,2.0
11.9,allocate,0,1,222,264.0,2.0
11.9,allocate,9,1,221,114.0,2.0
11.9,allocate,2,1,217,96.0,2.0
11.9,allocate,8,1,220,160.0,2.0
11.9,allocate,7,1,219,180.0,2.0
11.9,allocate,1,1,218,192.0,2.0
11.9,deallocate,5,5,214,0.0,0.0
13.9,deallocate,9,1,221,0.0,0.0
13.9,deallocate,8,1,220,0.0,0.0
13.9,deallocate,7,1,219,0.0,0.0
13.9,deallocate,5,1,223,0.0,0.0
13.9,deallocate,2,1,217,0.0,0.0
13.9,deallocate,6,1,224,0.0,0.0
13.9,deallocate,0,1,222,0.0,0.0
13.9,deallocate,1,1,218,0.0,0.0
13.9,allocate,6,9,233,210.0,2.0
13.9,allocate,8,9,229,160.0,2.0
13.9,allocate,0,9,231,264.0,2.0
13.9,allocate,9,9,230,114.0,2.0
13.9,deallocate,3,1,216,0.0,0.0
13.9,allocate,1,9,227,192.0,2.0
13.9,allocate,2,9,226,96.0,2.0
13.9,allocate,3,9,225,116.0,2.0
13.9,allocate,7,9,228,180.0,2.0
13.9,allocate,5,9,232,116.0,2.0
