EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
0,allocate,12,8,3644,14400.0,80.0
0,allocate,67,8,3638,5760.0,80.0
0,allocate,46,8,3645,960.0,80.0
0,allocate,61,8,3639,2880.0,80.0
0,allocate,43,8,3640,17280.0,80.0
0,allocate,27,8,3642,9600.0,80.0
0,allocate,77,8,3641,19600.0,80.0
0,allocate,83,8,3637,17360.0,80.0
0,allocate,31,8,3643,33600.0,80.0
1,allocate,73,8,5741,1400.0,10.0
1,allocate,79,8,5742,670.0,10.0
1,allocate,4,8,6785,373.3333333333333,7.777777777777778
1,allocate,99,8,6786,886.6666666666666,7.777777777777778
1,allocate,6,8,6782,583.3333333333334,7.777777777777778
1,allocate,0,8,6781,326.6666666666667,7.777777777777778
1,allocate,7,8,6780,700.0,7.777777777777778
1,allocate,97,8,6779,280.0,7.777777777777778
1,allocate,87,9,2489,180.0,4.0
1,allocate,18,8,6778,1555.5555555555554,7.777777777777778
1,allocate,46,1,1684,320.0,26.666666666666668
1,allocate,53,1,1686,3840.0,26.666666666666668
1,allocate,39,8,5745,110.0,10.0
1,allocate,7,1,1687,2400.0,26.666666666666668
1,allocate,64,8,5739,270.0,10.0
1,allocate,11,8,5740,300.0,10.0
1,allocate,96,8,5746,130.0,10.0
1,allocate,68,8,6784,2068.8888888888887,7.777777777777778
1,allocate,62,8,5743,2960.0,10.0
1,allocate,49,1,1685,5360.0,26.666666666666668
1,allocate,5,8,6783,2831.111111111111,7.777777777777778
1,allocate,52,8,5744,620.0,10.0
2,allocate,82,2,6288,280.0,14.0
2,allocate,45,2,6287,896.0,14.0
2,allocate,86,2,6286,3108.0,14.0
2,allocate,95,2,6285,644.0,14.0
2,allocate,50,2,6284,3276.0,14.0
2,allocate,59,2,6283,966.0,14.0
2,allocate,0,2,6282,588.0,14.0
2,allocate,33,2,6289,378.0,14.0
2.1,allocate,72,0,81,50.0,10.0
2.1,allocate,73,0,85,1400.0,10.0
2.1,allocate,81,0,82,800.0,10.0
2.1,allocate,82,0,83,200.0,10.0
2.1,allocate,1,0,84,3450.0,10.0
5,allocate,24,3,2584,892.5,3.75
5,allocate,83,0,8770,271.25,1.25
5,allocate,90,0,8771,80.0,1.25
5.0,allocate,87,2,2490,180.0,4.0
5,allocate,66,3,2580,367.5,3.75
5,allocate,67,3,2581,270.0,3.75
5.0,deallocate,87,9,2489,0,0
5,allocate,19,3,2578,465.0,3.75
5,allocate,48,3,2579,105.0,3.75
5,allocate,53,3,2582,540.0,3.75
5,allocate,13,0,8769,195.0,1.25
5,allocate,90,3,2583,240.0,3.75
6,allocate,78,0,7843,244.0,2.0
6,allocate,30,2,6862,962.5,12.5
6,allocate,24,2,6861,2975.0,12.5
6,allocate,1,2,6866,4312.5,12.5
6,allocate,92,2,6859,1350.0,12.5
6,allocate,92,0,7842,216.0,2.0
6,allocate,93,0,7844,348.0,2.0
6,allocate,26,0,7847,276.0,2.0
6,allocate,84,0,7846,42.0,2.0
6,allocate,38,1,3916,180.0,1.6666666666666667
6,allocate,60,7,4999,6253.333333333334,13.333333333333334
6,allocate,60,1,3918,781.6666666666667,1.6666666666666667
6,allocate,13,1,3921,260.0,1.6666666666666667
6,allocate,7,1,3919,150.0,1.6666666666666667
6,allocate,92,1,3920,180.0,1.6666666666666667
6,allocate,29,7,4998,2293.3333333333335,13.333333333333334
6,allocate,15,7,4997,746.6666666666667,13.333333333333334
6,allocate,91,7,4996,1360.0,13.333333333333334
6,allocate,19,7,4995,1653.3333333333335,13.333333333333334
