NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain0_worker0_r,8,bestfit,MinMin
domain0_worker1_r,8,bestfit,MinMin
domain0_worker2_r,8,bestfit,MinMin
domain0_worker3_r,8,bestfit,MinMin
domain0_worker4_r,8,bestfit,MinMin
domain0_worker5_r,8,bestfit,MinMin
domain0_worker6_r,8,bestfit,MinMin
domain0_worker7_r,8,bestfit,MinMin
domain0_worker8_r,8,bestfit,MinMin
domain0_worker9_r,8,bestfit,MinMin
domain0_worker10_r,8,bestfit,MinMin
domain0_worker11_r,8,bestfit,MinMin
domain0_worker12_r,8,bestfit,MinMin
domain0_worker13_r,8,bestfit,MinMin
domain0_worker14_r,8,bestfit,MinMin
domain0_worker15_r,8,bestfit,MinMin
domain0_worker16_r,8,bestfit,MinMin
domain0_worker17_r,8,bestfit,MinMin
domain0_worker18_r,8,bestfit,MinMin
domain0_worker19_r,8,bestfit,MinMin
domain0_worker20_r,8,bestfit,MinMin
domain0_worker21_r,8,bestfit,MinMin
