EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
354,allocate,6,1,5288,36,13653.333333333334
354,allocate,55,1,5274,108,13653.333333333334
354,allocate,7,1,5278,70,13653.333333333334
354,allocate,81,1,5272,248,13653.333333333334
354,allocate,18,1,5275,196,13653.333333333334
354,allocate,28,1,5271,12,13653.333333333334
354,allocate,54,1,5277,5,13653.333333333334
354,allocate,22,1,5273,168,13653.333333333334
354,allocate,14,1,5270,54,13653.333333333334
354,allocate,64,1,5276,37,13653.333333333334
354,allocate,84,1,5280,290,13653.333333333334
354,allocate,61,1,5286,76,13653.333333333334
354,allocate,3,1,5281,20,13653.333333333334
354,allocate,52,1,5282,216,13653.333333333334
354,allocate,72,1,5287,154,13653.333333333334
354,allocate,21,1,5284,112,13653.333333333334
354,allocate,13,1,5279,84,13653.333333333334
354,allocate,88,1,5283,124,13653.333333333334
354,allocate,31,1,5285,168,13653.333333333334
2157,allocate,10,4,4,38,10000.0
2157,allocate,98,4,15,240,10000.0
2157,allocate,33,4,5,34,10000.0
2157,allocate,95,4,7,147,10000.0
2157,allocate,75,4,14,90,10000.0
2157,allocate,20,4,2,145,10000.0
2157,allocate,73,4,3,72,10000.0
2157,allocate,47,4,6,144,10000.0
2157,allocate,23,4,9,371,10000.0
2157,allocate,25,4,8,84,10000.0
2157,allocate,32,4,11,142,10000.0
2157,allocate,77,4,12,74,10000.0
2157,allocate,44,4,16,21,10000.0
2157,allocate,12,4,13,66,10000.0
2157,allocate,48,4,1,252,10000.0
2157,allocate,17,4,10,120,10000.0
2157,allocate,82,4,0,553,10000.0
3544,allocate,28,0,1971,12,4066.6666666666665
3544,allocate,58,0,1968,40,4066.6666666666665
3544,allocate,82,0,1972,553,4066.6666666666665
3544,allocate,10,0,1973,38,4066.6666666666665
3544,allocate,89,0,1982,58,4066.6666666666665
3544,allocate,18,0,1969,196,4066.6666666666665
3544,allocate,90,0,1970,156,4066.6666666666665
3544,allocate,20,0,1979,145,4066.6666666666665
3544,allocate,72,0,1975,154,4066.6666666666665
3544,allocate,50,0,1977,280,4066.6666666666665
3544,allocate,88,0,1978,124,4066.6666666666665
3544,allocate,14,0,1980,54,4066.6666666666665
3544,allocate,83,0,1967,88,4066.6666666666665
3544,allocate,96,0,1981,280,4066.6666666666665
3544,allocate,73,0,1976,72,4066.6666666666665
3544,allocate,25,0,1974,84,4066.6666666666665
4510,allocate,9,5,4037,329,5265.0
4510,allocate,47,5,4027,144,5265.0
4510,allocate,75,5,4026,90,5265.0
4510,allocate,11,5,4042,64,5265.0
4510,allocate,1,5,4041,11,5265.0
4510,allocate,36,5,4040,7,5265.0
4510,allocate,71,5,4039,150,5265.0
4510,allocate,70,5,4038,54,5265.0
4510,allocate,73,5,4036,72,5265.0
4510,allocate,33,5,4032,34,5265.0
4510,allocate,38,5,4031,54,5265.0
4510,allocate,60,5,4030,90,5265.0
4510,allocate,82,5,4029,553,5265.0
4510,allocate,25,5,4028,84,5265.0
4510,allocate,85,5,4035,142,5265.0
4510,allocate,30,5,4034,33,5265.0
4510,allocate,46,5,4033,150,5265.0
5322,allocate,16,4,4234,40,6633.333333333333
5322,allocate,20,4,4232,145,6633.333333333333
5322,allocate,17,4,4219,120,6633.333333333333
5322,allocate,85,4,4221,142,6633.333333333333
5322,allocate,92,4,4231,126,6633.333333333333
5322,allocate,13,4,4235,84,6633.333333333333
5322,allocate,50,4,4220,280,6633.333333333333
5322,allocate,89,4,4233,58,6633.333333333333
5322,allocate,44,4,4218,21,6633.333333333333
5322,allocate,36,4,4230,7,6633.333333333333
5322,allocate,41,4,4229,42,6633.333333333333
5322,allocate,1,4,4224,11,6633.333333333333
5322,allocate,33,4,4226,34,6633.333333333333
5322,allocate,91,4,4222,26,6633.333333333333
5322,allocate,63,4,4228,100,6633.333333333333
5322,allocate,6,4,4223,36,6633.333333333333
5322,allocate,59,4,4227,18,6633.333333333333
5322,allocate,76,4,4225,525,6633.333333333333
6586,allocate,50,8,11639,280,1841.6666666666667
6586,allocate,62,8,11646,200,1841.6666666666667
6586,allocate,61,8,11642,76,1841.6666666666667
6586,allocate,19,8,11634,212,1841.6666666666667
6586,allocate,16,8,11640,40,1841.6666666666667
6586,allocate,28,8,11641,12,1841.6666666666667
6586,allocate,98,8,11636,240,1841.6666666666667
6586,allocate,90,8,11648,156,1841.6666666666667
6586,allocate,95,8,11633,147,1841.6666666666667
6586,allocate,83,8,11647,88,1841.6666666666667
6586,allocate,18,8,11649,196,1841.6666666666667
6586,allocate,85,8,11637,142,1841.6666666666667
6586,allocate,14,8,11644,54,1841.6666666666667
6586,allocate,88,8,11638,124,1841.6666666666667
6586,allocate,74,8,11643,37,1841.6666666666667
6586,allocate,96,8,11645,280,1841.6666666666667
6586,allocate,76,8,11635,525,1841.6666666666667
7610,allocate,73,4,1992,72,4066.6666666666665
7610,deallocate,14,0,1980,54,0.0
7610,allocate,72,4,1991,154,4066.6666666666665
7610,allocate,14,4,1996,54,4066.6666666666665
7610,allocate,58,4,1984,40,4066.6666666666665
7610,allocate,25,4,1990,84,4066.6666666666665
7610,allocate,82,4,1988,553,4066.6666666666665
7610,allocate,83,4,1983,88,4066.6666666666665
7610,deallocate,89,0,1982,58,0.0
7610,allocate,89,4,1998,58,4066.6666666666665
7610,allocate,28,4,1987,12,4066.6666666666665
7610,allocate,90,4,1986,156,4066.6666666666665
7610,allocate,96,4,1997,280,4066.6666666666665
7610,allocate,18,4,1985,196,4066.6666666666665
7610,deallocate,96,0,1981,280,0.0
7610,allocate,10,4,1989,38,4066.6666666666665
7610,deallocate,20,0,1979,145,0.0
7610,deallocate,73,0,1976,72,0.0
7610,deallocate,50,0,1977,280,0.0
7610,deallocate,72,0,1975,154,0.0
7610,deallocate,58,0,1968,40,0.0
7610,deallocate,25,0,1974,84,0.0
7610,deallocate,82,0,1972,553,0.0
7610,allocate,20,4,1995,145,4066.6666666666665
7610,allocate,50,4,1993,280,4066.6666666666665
7610,deallocate,88,0,1978,124,0.0
7610,deallocate,28,0,1971,12,0.0
7610,deallocate,90,0,1970,156,0.0
7610,allocate,88,4,1994,124,4066.6666666666665
7610,deallocate,18,0,1969,196,0.0
7610,deallocate,83,0,1967,88,0.0
7610,deallocate,10,0,1973,38,0.0
8271,allocate,64,2,3312,37,4020.0
8271,allocate,40,2,3301,46,4020.0
8271,allocate,31,2,3314,168,4020.0
8271,allocate,0,2,3302,175,4020.0
8271,allocate,6,2,3311,36,4020.0
8271,allocate,19,2,3313,212,4020.0
8271,allocate,73,2,3318,72,4020.0
8271,allocate,14,2,3317,54,4020.0
8271,allocate,61,2,3316,76,4020.0
8271,allocate,89,2,3307,58,4020.0
8271,allocate,13,2,3308,84,4020.0
8271,allocate,22,2,3309,168,4020.0
8271,allocate,48,2,3310,252,4020.0
8271,allocate,72,2,3303,154,4020.0
8271,allocate,1,2,3304,11,4020.0
8271,allocate,25,2,3315,84,4020.0
8271,allocate,3,2,3306,20,4020.0
