EventTime,EventType,ServiceID,DomainID,EventID,TotalUtil,UpTime
14.7,allocate,51,9,707,294,12.5
14.7,allocate,49,9,706,114,12.5
26.4,allocate,98,5,192,102,6.666666666666667
26.4,allocate,56,5,189,15,6.666666666666667
26.4,allocate,26,5,190,54,6.666666666666667
26.4,allocate,17,5,191,84,6.666666666666667
27.2,deallocate,49,9,706,114,0.0
27.2,deallocate,51,9,707,294,0.0
27.3,allocate,49,0,708,114,12.5
27.3,allocate,51,0,709,294,12.5
33.1,deallocate,26,5,190,54,0.0
33.1,deallocate,17,5,191,84,0.0
33.1,deallocate,98,5,192,102,0.0
33.1,deallocate,56,5,189,15,0.0
33.2,allocate,26,2,194,54,6.666666666666667
33.2,allocate,17,2,195,84,6.666666666666667
33.2,allocate,98,2,196,102,6.666666666666667
33.2,allocate,56,2,193,15,6.666666666666667
38.3,allocate,40,0,860,108,430.0
38.3,allocate,87,0,862,36,430.0
38.3,allocate,15,0,861,28,430.0
38.3,allocate,27,0,859,96,430.0
39.8,deallocate,26,2,194,54,0.0
39.8,deallocate,51,0,709,294,0.0
39.8,deallocate,56,2,193,15,0.0
39.8,deallocate,49,0,708,114,0.0
39.8,deallocate,98,2,196,102,0.0
39.8,deallocate,17,2,195,84,0.0
39.9,allocate,49,1,710,114,12.5
39.9,allocate,17,3,199,84,6.666666666666667
39.9,allocate,56,3,197,15,6.666666666666667
39.9,allocate,26,3,198,54,6.666666666666667
39.9,allocate,98,3,200,102,6.666666666666667
39.9,allocate,51,1,711,294,12.5
43.5,allocate,1,2,9,10,500.0
43.5,allocate,22,2,10,106,500.0
43.5,allocate,33,2,8,40,500.0
43.5,allocate,16,2,14,259,500.0
43.5,allocate,38,2,13,168,500.0
43.5,allocate,20,2,12,238,500.0
43.5,allocate,56,2,11,15,500.0
46.6,deallocate,98,3,200,102,0.0
46.6,deallocate,17,3,199,84,0.0
46.6,deallocate,56,3,197,15,0.0
46.6,deallocate,26,3,198,54,0.0
46.7,allocate,17,1,203,84,6.666666666666667
46.7,allocate,56,1,201,15,6.666666666666667
46.7,allocate,26,1,202,54,6.666666666666667
46.7,allocate,98,1,204,102,6.666666666666667
52.4,deallocate,49,1,710,114,0.0
52.4,deallocate,51,1,711,294,0.0
52.5,allocate,49,3,712,114,12.5
52.5,allocate,51,3,713,294,12.5
53.4,deallocate,98,1,204,102,0.0
53.4,deallocate,56,1,201,15,0.0
53.4,deallocate,26,1,202,54,0.0
53.4,deallocate,17,1,203,84,0.0
53.5,allocate,98,6,208,102,6.666666666666667
53.5,allocate,17,6,207,84,6.666666666666667
53.5,allocate,26,6,206,54,6.666666666666667
53.5,allocate,56,6,205,15,6.666666666666667
56.2,allocate,28,2,876,160,186.0
56.2,allocate,69,2,877,201,186.0
56.2,allocate,83,2,875,8,186.0
56.2,allocate,31,2,878,105,186.0
60.1,deallocate,98,6,208,102,0.0
