NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain8_worker0_r,20,worstfit,MaxMax
domain8_worker1_r,20,worstfit,MaxMax
domain8_worker2_r,20,worstfit,MaxMax
domain8_worker3_r,20,worstfit,MaxMax
domain8_worker4_r,20,worstfit,MaxMax
domain8_worker5_r,20,worstfit,MaxMax
domain8_worker6_r,20,worstfit,MaxMax
domain8_worker7_r,20,worstfit,MaxMax
domain8_worker8_r,20,worstfit,MaxMax
domain8_worker9_r,20,worstfit,MaxMax
domain8_worker10_r,20,worstfit,MaxMax
domain8_worker11_r,20,worstfit,MaxMax
domain8_worker12_r,20,worstfit,MaxMax
domain8_worker13_r,20,worstfit,MaxMax
domain8_worker14_r,20,worstfit,MaxMax
domain8_worker15_r,20,worstfit,MaxMax
domain8_worker16_r,20,worstfit,MaxMax
domain8_worker17_r,20,worstfit,MaxMax
domain8_worker18_r,20,worstfit,MaxMax
domain8_worker19_r,20,worstfit,MaxMax
domain8_worker20_r,20,worstfit,MaxMax
domain8_worker21_r,20,worstfit,MaxMax
domain8_worker22_r,20,worstfit,MaxMax
domain8_worker23_r,20,worstfit,MaxMax
domain8_worker24_r,20,worstfit,MaxMax
