NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain0_worker0_r,16,worstfit,MaxMax
domain0_worker1_r,16,worstfit,MaxMax
domain0_worker2_r,16,worstfit,MaxMax
domain0_worker3_r,16,worstfit,MaxMax
domain0_worker4_r,16,worstfit,MaxMax
domain0_worker5_r,16,worstfit,MaxMax
domain0_worker6_r,16,worstfit,MaxMax
domain0_worker7_r,16,worstfit,MaxMax
domain0_worker8_r,16,worstfit,MaxMax
domain0_worker9_r,16,worstfit,MaxMax
domain0_worker10_r,16,worstfit,MaxMax
domain0_worker11_r,16,worstfit,MaxMax
domain0_worker12_r,16,worstfit,MaxMax
domain0_worker13_r,16,worstfit,MaxMax
domain0_worker14_r,16,worstfit,MaxMax
domain0_worker15_r,16,worstfit,MaxMax
domain0_worker16_r,16,worstfit,MaxMax
domain0_worker17_r,16,worstfit,MaxMax
domain0_worker18_r,16,worstfit,MaxMax
domain0_worker19_r,16,worstfit,MaxMax
domain0_worker20_r,16,worstfit,MaxMax
domain0_worker21_r,16,worstfit,MaxMax
domain0_worker22_r,16,worstfit,MaxMax
domain0_worker23_r,16,worstfit,MaxMax
domain0_worker24_r,16,worstfit,MaxMax
domain0_worker25_r,16,worstfit,MaxMax
domain0_worker26_r,16,worstfit,MaxMax
