NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain7_worker0_r,32,bestfit,MinMin
domain7_worker1_r,32,bestfit,MinMin
domain7_worker2_r,32,bestfit,MinMin
domain7_worker3_r,32,bestfit,MinMin
domain7_worker4_r,32,bestfit,MinMin
domain7_worker5_r,32,bestfit,MinMin
domain7_worker6_r,32,bestfit,MinMin
domain7_worker7_r,32,bestfit,MinMin
domain7_worker8_r,32,bestfit,MinMin
domain7_worker9_r,32,bestfit,MinMin
domain7_worker10_r,32,bestfit,MinMin
domain7_worker11_r,32,bestfit,MinMin
domain7_worker12_r,32,bestfit,MinMin
