NodeName,NumCores,PartitioningHeuristic
domain1_worker0,20,worstfit
domain1_worker1,20,worstfit
domain1_worker2,20,worstfit
domain1_worker3,20,worstfit
domain1_worker4,20,worstfit
domain1_worker5,20,worstfit
domain1_worker6,20,worstfit
domain1_worker7,20,worstfit
domain1_worker8,20,worstfit
domain1_worker9,20,worstfit
domain1_worker10,20,worstfit
domain1_worker11,20,worstfit
domain1_worker12,20,worstfit
domain1_worker13,20,worstfit
domain1_worker14,20,worstfit
domain1_worker15,20,worstfit
domain1_worker16,20,worstfit
domain1_worker17,20,worstfit
domain1_worker18,20,worstfit
domain1_worker19,20,worstfit
