NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain6_worker0,16,bestfit,MaxMax
domain6_worker1,8,bestfit,MaxMax
domain6_worker2,8,bestfit,MaxMax
domain6_worker3,8,bestfit,MaxMax
domain6_worker4,8,bestfit,MaxMax
domain6_worker5,8,bestfit,MaxMax
domain6_worker6,8,bestfit,MaxMax
domain6_worker7,8,bestfit,MaxMax
domain6_worker8,8,bestfit,MaxMax
domain6_worker9,8,bestfit,MaxMax
domain6_worker10,8,bestfit,MaxMax
domain6_worker11,8,bestfit,MaxMax
domain6_worker12,8,bestfit,MaxMax
domain6_worker13,8,bestfit,MaxMax
domain6_worker14,8,bestfit,MaxMax
domain6_worker15,8,bestfit,MaxMax
domain6_worker16,8,bestfit,MaxMax
domain6_worker17,8,bestfit,MaxMax
domain6_worker18,8,bestfit,MaxMax
domain6_worker19,8,bestfit,MaxMax
domain6_worker20,8,bestfit,MaxMax
domain6_worker21,8,bestfit,MaxMax
domain6_worker22,8,bestfit,MaxMax
domain6_worker23,8,bestfit,MaxMax
domain6_worker24,8,bestfit,MaxMax
domain6_worker25,8,bestfit,MaxMax
domain6_worker26,8,bestfit,MaxMax
domain6_worker27,8,bestfit,MaxMax
