NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain1_worker0,16,bestfit,MaxMax
domain1_worker1,16,bestfit,MaxMax
domain1_worker2,16,bestfit,MaxMax
domain1_worker3,16,bestfit,MaxMax
domain1_worker4,16,bestfit,MaxMax
domain1_worker5,16,bestfit,MaxMax
domain1_worker6,16,bestfit,MaxMax
domain1_worker7,16,bestfit,MaxMax
domain1_worker8,16,bestfit,MaxMax
domain1_worker9,16,bestfit,MaxMax
domain1_worker10,16,bestfit,MaxMax
domain1_worker11,16,bestfit,MaxMax
domain1_worker12,16,bestfit,MaxMax
domain1_worker13,16,bestfit,MaxMax
domain1_worker14,16,bestfit,MaxMax
domain1_worker15,16,bestfit,MaxMax
domain1_worker16,16,bestfit,MaxMax
domain1_worker17,16,bestfit,MaxMax
domain1_worker18,16,bestfit,MaxMax
domain1_worker19,16,bestfit,MaxMax
