NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain8_worker0,16,worstfit,MinMin
domain8_worker1,16,worstfit,MinMin
domain8_worker2,16,worstfit,MinMin
domain8_worker3,16,worstfit,MinMin
domain8_worker4,16,worstfit,MinMin
domain8_worker5,16,worstfit,MinMin
domain8_worker6,16,worstfit,MinMin
domain8_worker7,16,worstfit,MinMin
domain8_worker8,16,worstfit,MinMin
domain8_worker9,16,worstfit,MinMin
domain8_worker10,16,worstfit,MinMin
domain8_worker11,16,worstfit,MinMin
domain8_worker12,16,worstfit,MinMin
domain8_worker13,16,worstfit,MinMin
domain8_worker14,16,worstfit,MinMin
domain8_worker15,16,worstfit,MinMin
domain8_worker16,16,worstfit,MinMin
domain8_worker17,16,worstfit,MinMin
domain8_worker18,16,worstfit,MinMin
domain8_worker19,16,worstfit,MinMin
domain8_worker20,16,worstfit,MinMin
domain8_worker21,16,worstfit,MinMin
