NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain0_worker0_r,8,bestfit,MaxMax
domain0_worker1_r,8,bestfit,MaxMax
domain0_worker2_r,8,bestfit,MaxMax
domain0_worker3_r,8,bestfit,MaxMax
domain0_worker4_r,8,bestfit,MaxMax
domain0_worker5_r,8,bestfit,MaxMax
domain0_worker6_r,8,bestfit,MaxMax
domain0_worker7_r,8,bestfit,MaxMax
domain0_worker8_r,8,bestfit,MaxMax
domain0_worker9_r,8,bestfit,MaxMax
domain0_worker10_r,8,bestfit,MaxMax
domain0_worker11_r,8,bestfit,MaxMax
domain0_worker12_r,8,bestfit,MaxMax
domain0_worker13_r,8,bestfit,MaxMax
domain0_worker14_r,8,bestfit,MaxMax
domain0_worker15_r,8,bestfit,MaxMax
domain0_worker16_r,8,bestfit,MaxMax
domain0_worker17_r,8,bestfit,MaxMax
domain0_worker18_r,8,bestfit,MaxMax
domain0_worker19_r,8,bestfit,MaxMax
domain0_worker20_r,8,bestfit,MaxMax
domain0_worker21_r,8,bestfit,MaxMax
domain0_worker22_r,8,bestfit,MaxMax
domain0_worker23_r,8,bestfit,MaxMax
domain0_worker24_r,8,bestfit,MaxMax
domain0_worker25_r,8,bestfit,MaxMax
domain0_worker26_r,8,bestfit,MaxMax
domain0_worker27_r,8,bestfit,MaxMax
domain0_worker28_r,8,bestfit,MaxMax
domain0_worker29_r,8,bestfit,MaxMax
domain0_worker30_r,8,bestfit,MaxMax
domain0_worker31_r,8,bestfit,MaxMax
domain0_worker32_r,8,bestfit,MaxMax
domain0_worker33_r,8,bestfit,MaxMax
domain0_worker34_r,8,bestfit,MaxMax
domain0_worker35_r,8,bestfit,MaxMax
domain0_worker36_r,8,bestfit,MaxMax
