NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain7_worker0_r,8,bestfit,MaxMax
domain7_worker1_r,8,bestfit,MaxMax
domain7_worker2_r,8,bestfit,MaxMax
domain7_worker3_r,8,bestfit,MaxMax
domain7_worker4_r,8,bestfit,MaxMax
domain7_worker5_r,8,bestfit,MaxMax
domain7_worker6_r,8,bestfit,MaxMax
domain7_worker7_r,8,bestfit,MaxMax
domain7_worker8_r,8,bestfit,MaxMax
domain7_worker9_r,8,bestfit,MaxMax
domain7_worker10_r,8,bestfit,MaxMax
domain7_worker11_r,8,bestfit,MaxMax
domain7_worker12_r,8,bestfit,MaxMax
domain7_worker13_r,8,bestfit,MaxMax
domain7_worker14_r,8,bestfit,MaxMax
domain7_worker15_r,8,bestfit,MaxMax
domain7_worker16_r,8,bestfit,MaxMax
domain7_worker17_r,8,bestfit,MaxMax
domain7_worker18_r,8,bestfit,MaxMax
domain7_worker19_r,8,bestfit,MaxMax
domain7_worker20_r,8,bestfit,MaxMax
domain7_worker21_r,8,bestfit,MaxMax
domain7_worker22_r,8,bestfit,MaxMax
domain7_worker23_r,8,bestfit,MaxMax
domain7_worker24_r,8,bestfit,MaxMax
domain7_worker25_r,8,bestfit,MaxMax
domain7_worker26_r,8,bestfit,MaxMax
domain7_worker27_r,8,bestfit,MaxMax
domain7_worker28_r,8,bestfit,MaxMax
domain7_worker29_r,8,bestfit,MaxMax
domain7_worker30_r,8,bestfit,MaxMax
domain7_worker31_r,8,bestfit,MaxMax
domain7_worker32_r,8,bestfit,MaxMax
domain7_worker33_r,8,bestfit,MaxMax
domain7_worker34_r,8,bestfit,MaxMax
domain7_worker35_r,8,bestfit,MaxMax
domain7_worker36_r,8,bestfit,MaxMax
domain7_worker37_r,8,bestfit,MaxMax
domain7_worker38_r,8,bestfit,MaxMax
domain7_worker39_r,8,bestfit,MaxMax
domain7_worker40_r,8,bestfit,MaxMax
domain7_worker41_r,8,bestfit,MaxMax
domain7_worker42_r,8,bestfit,MaxMax
domain7_worker43_r,8,bestfit,MaxMax
domain7_worker44_r,8,bestfit,MaxMax
domain7_worker45_r,8,bestfit,MaxMax
domain7_worker46_r,8,bestfit,MaxMax
domain7_worker47_r,8,bestfit,MaxMax
domain7_worker48_r,8,bestfit,MaxMax
domain7_worker49_r,8,bestfit,MaxMax
domain7_worker50_r,8,bestfit,MaxMax
domain7_worker51_r,8,bestfit,MaxMax
domain7_worker52_r,8,bestfit,MaxMax
domain7_worker53_r,8,bestfit,MaxMax
domain7_worker54_r,8,bestfit,MaxMax
domain7_worker55_r,8,bestfit,MaxMax
domain7_worker56_r,8,bestfit,MaxMax
domain7_worker57_r,8,bestfit,MaxMax
domain7_worker58_r,8,bestfit,MaxMax
domain7_worker59_r,8,bestfit,MaxMax
domain7_worker60_r,8,bestfit,MaxMax
domain7_worker61_r,8,bestfit,MaxMax
domain7_worker62_r,8,bestfit,MaxMax
domain7_worker63_r,8,bestfit,MaxMax
domain7_worker64_r,8,bestfit,MaxMax
domain7_worker65_r,8,bestfit,MaxMax
domain7_worker66_r,8,bestfit,MaxMax
domain7_worker67_r,8,bestfit,MaxMax
domain7_worker68_r,8,bestfit,MaxMax
domain7_worker69_r,8,bestfit,MaxMax
domain7_worker70_r,8,bestfit,MaxMax
domain7_worker71_r,8,bestfit,MaxMax
domain7_worker72_r,8,bestfit,MaxMax
domain7_worker73_r,8,bestfit,MaxMax
domain7_worker74_r,8,bestfit,MaxMax
domain7_worker75_r,8,bestfit,MaxMax
domain7_worker76_r,8,bestfit,MaxMax
domain7_worker77_r,8,bestfit,MaxMax
domain7_worker78_r,8,bestfit,MaxMax
domain7_worker79_r,8,bestfit,MaxMax
domain7_worker80_r,8,bestfit,MaxMax
domain7_worker81_r,8,bestfit,MaxMax
domain7_worker82_r,8,bestfit,MaxMax
domain7_worker83_r,8,bestfit,MaxMax
domain7_worker84_r,8,bestfit,MaxMax
domain7_worker85_r,8,bestfit,MaxMax
domain7_worker86_r,8,bestfit,MaxMax
domain7_worker87_r,8,bestfit,MaxMax
domain7_worker88_r,8,bestfit,MaxMax
domain7_worker89_r,8,bestfit,MaxMax
domain7_worker90_r,8,bestfit,MaxMax
domain7_worker91_r,8,bestfit,MaxMax
domain7_worker92_r,8,bestfit,MaxMax
domain7_worker93_r,8,bestfit,MaxMax
domain7_worker94_r,8,bestfit,MaxMax
domain7_worker95_r,8,bestfit,MaxMax
domain7_worker96_r,8,bestfit,MaxMax
domain7_worker97_r,8,bestfit,MaxMax
domain7_worker98_r,8,bestfit,MaxMax
domain7_worker99_r,8,bestfit,MaxMax
domain7_worker100_r,8,bestfit,MaxMax
domain7_worker101_r,8,bestfit,MaxMax
domain7_worker102_r,8,bestfit,MaxMax
