NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain2_worker0,16,worstfit,MaxMax
domain2_worker1,16,worstfit,MaxMax
domain2_worker2,16,worstfit,MaxMax
domain2_worker3,16,worstfit,MaxMax
domain2_worker4,16,worstfit,MaxMax
domain2_worker5,16,worstfit,MaxMax
domain2_worker6,16,worstfit,MaxMax
domain2_worker7,16,worstfit,MaxMax
domain2_worker8,16,worstfit,MaxMax
domain2_worker9,16,worstfit,MaxMax
domain2_worker10,16,worstfit,MaxMax
domain2_worker11,16,worstfit,MaxMax
domain2_worker12,16,worstfit,MaxMax
domain2_worker13,16,worstfit,MaxMax
domain2_worker14,16,worstfit,MaxMax
domain2_worker15,16,worstfit,MaxMax
domain2_worker16,16,worstfit,MaxMax
domain2_worker17,16,worstfit,MaxMax
domain2_worker18,16,worstfit,MaxMax
domain2_worker19,16,worstfit,MaxMax
domain2_worker20,16,worstfit,MaxMax
domain2_worker21,16,worstfit,MaxMax
domain2_worker22,16,worstfit,MaxMax
domain2_worker23,16,worstfit,MaxMax
