NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain3_worker0,8,worstfit,MaxMax
domain3_worker1,8,worstfit,MaxMax
domain3_worker2,8,worstfit,MaxMax
domain3_worker3,8,worstfit,MaxMax
domain3_worker4,8,worstfit,MaxMax
domain3_worker5,8,worstfit,MaxMax
domain3_worker6,8,worstfit,MaxMax
domain3_worker7,8,worstfit,MaxMax
domain3_worker8,8,worstfit,MaxMax
domain3_worker9,8,worstfit,MaxMax
domain3_worker10,8,worstfit,MaxMax
domain3_worker11,8,worstfit,MaxMax
domain3_worker12,8,worstfit,MaxMax
domain3_worker13,8,worstfit,MaxMax
domain3_worker14,8,worstfit,MaxMax
domain3_worker15,8,worstfit,MaxMax
domain3_worker16,8,worstfit,MaxMax
domain3_worker17,8,worstfit,MaxMax
domain3_worker18,8,worstfit,MaxMax
domain3_worker19,8,worstfit,MaxMax
domain3_worker20,8,worstfit,MaxMax
domain3_worker21,8,worstfit,MaxMax
domain3_worker22,8,worstfit,MaxMax
domain3_worker23,8,worstfit,MaxMax
domain3_worker24,8,worstfit,MaxMax
domain3_worker25,8,worstfit,MaxMax
domain3_worker26,8,worstfit,MaxMax
domain3_worker27,8,worstfit,MaxMax
domain3_worker28,8,worstfit,MaxMax
