NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain5_worker0,8,worstfit,MaxMax
domain5_worker1,8,worstfit,MaxMax
domain5_worker2,8,worstfit,MaxMax
domain5_worker3,8,worstfit,MaxMax
domain5_worker4,8,worstfit,MaxMax
domain5_worker5,8,worstfit,MaxMax
domain5_worker6,8,worstfit,MaxMax
domain5_worker7,8,worstfit,MaxMax
domain5_worker8,8,worstfit,MaxMax
domain5_worker9,8,worstfit,MaxMax
domain5_worker10,8,worstfit,MaxMax
domain5_worker11,8,worstfit,MaxMax
domain5_worker12,8,worstfit,MaxMax
domain5_worker13,8,worstfit,MaxMax
domain5_worker14,8,worstfit,MaxMax
domain5_worker15,8,worstfit,MaxMax
domain5_worker16,8,worstfit,MaxMax
domain5_worker17,8,worstfit,MaxMax
domain5_worker18,8,worstfit,MaxMax
domain5_worker19,8,worstfit,MaxMax
domain5_worker20,8,worstfit,MaxMax
domain5_worker21,8,worstfit,MaxMax
domain5_worker22,8,worstfit,MaxMax
domain5_worker23,8,worstfit,MaxMax
