NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain8_worker0_r,24,bestfit,MinMin
domain8_worker1_r,24,bestfit,MinMin
domain8_worker2_r,24,bestfit,MinMin
domain8_worker3_r,24,bestfit,MinMin
domain8_worker4_r,24,bestfit,MinMin
domain8_worker5_r,24,bestfit,MinMin
domain8_worker6_r,24,bestfit,MinMin
domain8_worker7_r,24,bestfit,MinMin
domain8_worker8_r,24,bestfit,MinMin
domain8_worker9_r,24,bestfit,MinMin
domain8_worker10_r,24,bestfit,MinMin
domain8_worker11_r,24,bestfit,MinMin
domain8_worker12_r,24,bestfit,MinMin
domain8_worker13_r,24,bestfit,MinMin
domain8_worker14_r,24,bestfit,MinMin
domain8_worker15_r,24,bestfit,MinMin
domain8_worker16_r,24,bestfit,MinMin
