NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain6_worker0_r,24,bestfit,MinMin
domain6_worker1_r,24,bestfit,MinMin
domain6_worker2_r,24,bestfit,MinMin
domain6_worker3_r,24,bestfit,MinMin
domain6_worker4_r,24,bestfit,MinMin
domain6_worker5_r,24,bestfit,MinMin
domain6_worker6_r,24,bestfit,MinMin
domain6_worker7_r,24,bestfit,MinMin
domain6_worker8_r,24,bestfit,MinMin
domain6_worker9_r,24,bestfit,MinMin
domain6_worker10_r,24,bestfit,MinMin
domain6_worker11_r,24,bestfit,MinMin
domain6_worker12_r,24,bestfit,MinMin
