NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain3_worker0_r,16,worstfit,MinMin
domain3_worker1_r,16,worstfit,MinMin
domain3_worker2_r,16,worstfit,MinMin
domain3_worker3_r,16,worstfit,MinMin
domain3_worker4_r,16,worstfit,MinMin
domain3_worker5_r,16,worstfit,MinMin
domain3_worker6_r,16,worstfit,MinMin
domain3_worker7_r,16,worstfit,MinMin
domain3_worker8_r,16,worstfit,MinMin
domain3_worker9_r,16,worstfit,MinMin
domain3_worker10_r,16,worstfit,MinMin
domain3_worker11_r,16,worstfit,MinMin
domain3_worker12_r,16,worstfit,MinMin
domain3_worker13_r,16,worstfit,MinMin
domain3_worker14_r,16,worstfit,MinMin
domain3_worker15_r,16,worstfit,MinMin
domain3_worker16_r,16,worstfit,MinMin
domain3_worker17_r,16,worstfit,MinMin
domain3_worker18_r,16,worstfit,MinMin
