NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker0_r,32,worstfit,MinMin
domain4_worker1_r,32,worstfit,MinMin
domain4_worker2_r,32,worstfit,MinMin
domain4_worker3_r,32,worstfit,MinMin
domain4_worker4_r,32,worstfit,MinMin
domain4_worker5_r,32,worstfit,MinMin
domain4_worker6_r,32,worstfit,MinMin
domain4_worker7_r,32,worstfit,MinMin
domain4_worker8_r,32,worstfit,MinMin
domain4_worker9_r,32,worstfit,MinMin
domain4_worker10_r,32,worstfit,MinMin
domain4_worker11_r,32,worstfit,MinMin
domain4_worker12_r,32,worstfit,MinMin
