NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain5_worker0_r,12,worstfit,MaxMax
domain5_worker1_r,12,worstfit,MaxMax
domain5_worker2_r,12,worstfit,MaxMax
domain5_worker3_r,12,worstfit,MaxMax
domain5_worker4_r,12,worstfit,MaxMax
domain5_worker5_r,12,worstfit,MaxMax
domain5_worker6_r,12,worstfit,MaxMax
domain5_worker7_r,12,worstfit,MaxMax
domain5_worker8_r,12,worstfit,MaxMax
domain5_worker9_r,12,worstfit,MaxMax
domain5_worker10_r,12,worstfit,MaxMax
domain5_worker11_r,12,worstfit,MaxMax
domain5_worker12_r,12,worstfit,MaxMax
domain5_worker13_r,12,worstfit,MaxMax
domain5_worker14_r,12,worstfit,MaxMax
domain5_worker15_r,12,worstfit,MaxMax
