NodeName,NumCores,PartitioningHeuristic,NodeSelectionHeuristic
domain4_worker0_r,8,bestfit,MinMin
domain4_worker1_r,8,bestfit,MinMin
domain4_worker2_r,8,bestfit,MinMin
domain4_worker3_r,8,bestfit,MinMin
domain4_worker4_r,8,bestfit,MinMin
domain4_worker5_r,8,bestfit,MinMin
domain4_worker6_r,8,bestfit,MinMin
domain4_worker7_r,8,bestfit,MinMin
domain4_worker8_r,8,bestfit,MinMin
domain4_worker9_r,8,bestfit,MinMin
domain4_worker10_r,8,bestfit,MinMin
domain4_worker11_r,8,bestfit,MinMin
domain4_worker12_r,8,bestfit,MinMin
domain4_worker13_r,8,bestfit,MinMin
domain4_worker14_r,8,bestfit,MinMin
domain4_worker15_r,8,bestfit,MinMin
